go,gene
GO:0003676,EfaB_MINUS_7742.g800
GO:0004386,EfaB_MINUS_7742.g800
GO:0005524,EfaB_MINUS_7742.g800
GO:0003677,EfaB_MINUS_7742.g800
GO:0005524,EfaB_MINUS_7742.g800
GO:0016787,EfaB_MINUS_7742.g800
GO:0003676,EfaB_MINUS_7742.g801
GO:0000166,EfaB_MINUS_7742.g801
GO:0005515,EfaB_MINUS_7742.g802
GO:0005515,EfaB_MINUS_7742.g803
GO:0005515,EfaB_MINUS_7742.g803
GO:0008270,EfaB_MINUS_7742.g803
GO:0005097,EfaB_MINUS_7742.g805
GO:0032313,EfaB_MINUS_7742.g805
GO:0005622,EfaB_MINUS_7742.g805
GO:0008152,EfaB_MINUS_7742.g813
GO:0008168,EfaB_MINUS_7742.g813
GO:0006355,EfaB_MINUS_7752.g816
GO:0008270,EfaB_MINUS_7752.g816
GO:0006355,EfaB_MINUS_7752.g816
GO:0003700,EfaB_MINUS_7752.g816
GO:0043565,EfaB_MINUS_7752.g816
GO:0008270,EfaB_MINUS_7752.g816
GO:0005737,EfaB_MINUS_7752.g816
GO:0000287,EfaB_MINUS_7752.g816
GO:0006796,EfaB_MINUS_7752.g816
GO:0004427,EfaB_MINUS_7752.g816
GO:0005515,EfaB_MINUS_7780.g818
GO:0000166,EfaB_MINUS_7780.g818
GO:0004828,EfaB_MINUS_7780.g818
GO:0005524,EfaB_MINUS_7780.g818
GO:0005737,EfaB_MINUS_7780.g818
GO:0006434,EfaB_MINUS_7780.g818
GO:0003824,EfaB_MINUS_7780.g819
GO:0008152,EfaB_MINUS_7780.g819
GO:0006633,EfaB_MINUS_7780.g819
GO:0016747,EfaB_MINUS_7780.g819
GO:0008152,EfaB_MINUS_7780.g819
GO:0003824,EfaB_MINUS_7780.g819
GO:0005524,EfaB_MINUS_7780.g820
GO:0000166,EfaB_MINUS_7780.g820
GO:0005737,EfaB_MINUS_7780.g820
GO:0006429,EfaB_MINUS_7780.g820
GO:0004823,EfaB_MINUS_7780.g820
GO:0004812,EfaB_MINUS_7780.g820
GO:0005737,EfaB_MINUS_7780.g820
GO:0005524,EfaB_MINUS_7780.g820
GO:0000166,EfaB_MINUS_7780.g820
GO:0006418,EfaB_MINUS_7780.g820
GO:0000166,EfaB_MINUS_7780.g820
GO:0004812,EfaB_MINUS_7780.g820
GO:0006418,EfaB_MINUS_7780.g820
GO:0005737,EfaB_MINUS_7780.g820
GO:0005524,EfaB_MINUS_7780.g820
GO:0006418,EfaB_MINUS_7780.g820
GO:0002161,EfaB_MINUS_7780.g820
GO:0000166,EfaB_MINUS_7780.g820
GO:0004812,EfaB_MINUS_7780.g820
GO:0005524,EfaB_MINUS_7780.g820
GO:0006418,EfaB_MINUS_7780.g820
GO:0005737,EfaB_MINUS_7780.g820
GO:0008270,EfaB_MINUS_7900.g823
GO:0008270,EfaB_MINUS_7900.g824
GO:0044262,EfaB_MINUS_800.g101
GO:0046912,EfaB_MINUS_800.g101
GO:0046912,EfaB_MINUS_800.g101
GO:0006099,EfaB_MINUS_800.g101
GO:0046912,EfaB_MINUS_800.g101
GO:0044262,EfaB_MINUS_800.g101
GO:0000166,EfaB_MINUS_800.g72
GO:0017111,EfaB_MINUS_800.g72
GO:0005524,EfaB_MINUS_800.g72
GO:0016887,EfaB_MINUS_800.g72
GO:0007018,EfaB_MINUS_800.g72
GO:0030286,EfaB_MINUS_800.g72
GO:0003777,EfaB_MINUS_800.g72
GO:0005737,EfaB_MINUS_800.g73
GO:0004829,EfaB_MINUS_800.g73
GO:0006435,EfaB_MINUS_800.g73
GO:0005524,EfaB_MINUS_800.g73
GO:0005524,EfaB_MINUS_800.g73
GO:0005737,EfaB_MINUS_800.g73
GO:0000166,EfaB_MINUS_800.g73
GO:0006418,EfaB_MINUS_800.g73
GO:0004812,EfaB_MINUS_800.g73
GO:0006418,EfaB_MINUS_800.g73
GO:0000166,EfaB_MINUS_800.g73
GO:0005737,EfaB_MINUS_800.g73
GO:0005524,EfaB_MINUS_800.g73
GO:0004812,EfaB_MINUS_800.g73
GO:0005488,EfaB_MINUS_800.g76
GO:0055114,EfaB_MINUS_800.g79
GO:0019288,EfaB_MINUS_800.g79
GO:0051537,EfaB_MINUS_800.g80
GO:0051536,EfaB_MINUS_800.g80
GO:0009055,EfaB_MINUS_800.g80
GO:0009055,EfaB_MINUS_800.g80
GO:0051536,EfaB_MINUS_800.g80
GO:0051536,EfaB_MINUS_800.g80
GO:0006099,EfaB_MINUS_800.g80
GO:0016491,EfaB_MINUS_800.g80
GO:0055114,EfaB_MINUS_800.g80
GO:0016491,EfaB_MINUS_800.g80
GO:0051536,EfaB_MINUS_800.g80
GO:0055114,EfaB_MINUS_800.g80
GO:0006659,EfaB_MINUS_800.g81
GO:0006468,EfaB_MINUS_800.g85
GO:0004672,EfaB_MINUS_800.g85
GO:0005524,EfaB_MINUS_800.g85
GO:0005524,EfaB_MINUS_800.g85
GO:0006468,EfaB_MINUS_800.g85
GO:0004672,EfaB_MINUS_800.g85
GO:0016772,EfaB_MINUS_800.g85
GO:0004674,EfaB_MINUS_800.g85
GO:0006468,EfaB_MINUS_800.g85
GO:0016491,EfaB_MINUS_800.g86
GO:0055114,EfaB_MINUS_800.g86
GO:0016491,EfaB_MINUS_800.g86
GO:0008270,EfaB_MINUS_800.g86
GO:0055114,EfaB_MINUS_800.g86
GO:0055114,EfaB_MINUS_800.g86
GO:0016491,EfaB_MINUS_800.g86
GO:0008270,EfaB_MINUS_800.g86
GO:0000166,EfaB_MINUS_800.g86
GO:0005515,EfaB_MINUS_800.g87
GO:0016021,EfaB_MINUS_800.g89
GO:0055085,EfaB_MINUS_800.g89
GO:0006886,EfaB_MINUS_800.g93
GO:0005737,EfaB_MINUS_800.g93
GO:0005737,EfaB_MINUS_800.g94
GO:0016740,EfaB_MINUS_800.g97
GO:0016785,EfaB_MINUS_800.g97
GO:0030170,EfaB_MINUS_800.g97
GO:0003824,EfaB_MINUS_800.g97
GO:0006396,EfaB_MINUS_800.g98
GO:0003723,EfaB_MINUS_800.g98
GO:0008299,EfaB_MINUS_800.g99
GO:0009415,EfaB_MINUS_8664.g828
GO:0006950,EfaB_MINUS_8664.g828
GO:0005515,EfaB_MINUS_8664.g829
GO:0005524,EfaB_MINUS_8664.g832
GO:0006298,EfaB_MINUS_8664.g832
GO:0016491,EfaB_MINUS_8664.g834
GO:0008270,EfaB_MINUS_8664.g834
GO:0055114,EfaB_MINUS_8664.g834
GO:0000166,EfaB_MINUS_8664.g834
GO:0016491,EfaB_MINUS_8664.g834
GO:0016747,EfaB_MINUS_8664.g834
GO:0055114,EfaB_MINUS_8664.g834
GO:0016491,EfaB_MINUS_8664.g834
GO:0000166,EfaB_MINUS_8664.g835
GO:0004826,EfaB_MINUS_8664.g835
GO:0006432,EfaB_MINUS_8664.g835
GO:0005737,EfaB_MINUS_8664.g835
GO:0005524,EfaB_MINUS_8664.g835
GO:0005737,EfaB_MINUS_8664.g835
GO:0043039,EfaB_MINUS_8664.g835
GO:0000049,EfaB_MINUS_8664.g835
GO:0004812,EfaB_MINUS_8664.g835
GO:0005524,EfaB_MINUS_8664.g835
GO:0005524,EfaB_MINUS_8664.g835
GO:0004812,EfaB_MINUS_8664.g835
GO:0000166,EfaB_MINUS_8664.g835
GO:0006418,EfaB_MINUS_8664.g835
GO:0005737,EfaB_MINUS_8664.g835
GO:0005515,EfaB_MINUS_8664.g839
GO:0005488,EfaB_MINUS_8664.g839
GO:0005524,EfaB_MINUS_8664.g839
GO:0006468,EfaB_MINUS_8664.g839
GO:0004672,EfaB_MINUS_8664.g839
GO:0004672,EfaB_MINUS_8664.g839
GO:0005524,EfaB_MINUS_8664.g839
GO:0006468,EfaB_MINUS_8664.g839
GO:0016772,EfaB_MINUS_8664.g839
GO:0005515,EfaB_MINUS_8664.g841
GO:0003676,EfaB_MINUS_8664.g847
GO:0005634,EfaB_MINUS_8664.g847
GO:0005515,EfaB_MINUS_8664.g847
GO:0055114,EfaB_MINUS_8664.g848
GO:0055114,EfaB_MINUS_8664.g848
GO:0016491,EfaB_MINUS_8664.g848
GO:0050660,EfaB_MINUS_8664.g848
GO:0055114,EfaB_MINUS_8664.g848
GO:0016491,EfaB_MINUS_8664.g848
GO:0006464,EfaB_MINUS_8664.g849
GO:0004835,EfaB_MINUS_8664.g849
GO:0005524,EfaB_MINUS_8664.g849
GO:0004674,EfaB_MINUS_8664.g850
GO:0006468,EfaB_MINUS_8664.g850
GO:0016772,EfaB_MINUS_8664.g850
GO:0005524,EfaB_MINUS_8664.g850
GO:0005524,EfaB_MINUS_8664.g850
GO:0006468,EfaB_MINUS_8664.g850
GO:0004672,EfaB_MINUS_8664.g850
GO:0004707,EfaB_MINUS_8664.g850
GO:0005524,EfaB_MINUS_8664.g850
GO:0006468,EfaB_MINUS_8664.g850
GO:0004672,EfaB_MINUS_8664.g850
GO:0005524,EfaB_MINUS_8664.g850
GO:0006468,EfaB_MINUS_8664.g850
GO:0007018,EfaB_MINUS_8664.g852
GO:0003777,EfaB_MINUS_8664.g852
GO:0005524,EfaB_MINUS_8664.g852
GO:0005524,EfaB_MINUS_8664.g852
GO:0003777,EfaB_MINUS_8664.g852
GO:0007018,EfaB_MINUS_8664.g852
GO:0005509,EfaB_MINUS_8664.g853
GO:0005515,EfaB_MINUS_8664.g855
GO:0006457,EfaB_MINUS_8664.g856
GO:0008026,EfaB_MINUS_8664.g858
GO:0005524,EfaB_MINUS_8664.g858
GO:0003676,EfaB_MINUS_8664.g858
GO:0003676,EfaB_MINUS_8664.g858
GO:0004386,EfaB_MINUS_8664.g858
GO:0005524,EfaB_MINUS_8664.g858
GO:0005524,EfaB_MINUS_8664.g858
GO:0016818,EfaB_MINUS_8664.g858
GO:0016817,EfaB_MINUS_8664.g858
GO:0005525,EfaB_MINUS_8664.g859
GO:0007264,EfaB_MINUS_8664.g859
GO:0015031,EfaB_MINUS_8664.g859
GO:0005525,EfaB_MINUS_8664.g859
GO:0007264,EfaB_MINUS_8664.g859
GO:0005525,EfaB_MINUS_8664.g859
GO:0003676,EfaB_MINUS_8664.g860
GO:0008270,EfaB_MINUS_8664.g860
GO:0055114,EfaB_MINUS_8664.g861
GO:0016706,EfaB_MINUS_8664.g861
GO:0030170,EfaB_MINUS_8675.g862
GO:0003824,EfaB_MINUS_8675.g862
GO:0009058,EfaB_MINUS_8675.g862
GO:0030170,EfaB_MINUS_8675.g862
GO:0016740,EfaB_MINUS_8675.g862
GO:0008152,EfaB_MINUS_8675.g862
GO:0016740,EfaB_MINUS_8675.g862
GO:0033014,EfaB_MINUS_8675.g862
GO:0030170,EfaB_MINUS_8675.g862
GO:0003870,EfaB_MINUS_8675.g862
GO:0016570,EfaB_MINUS_8675.g863
GO:0006352,EfaB_MINUS_8675.g863
GO:0005634,EfaB_MINUS_8675.g863
GO:0003677,EfaB_MINUS_8675.g863
GO:0008152,EfaB_MINUS_8675.g865
GO:0003824,EfaB_MINUS_8675.g865
GO:0000166,EfaB_MINUS_8817.g871
GO:0003676,EfaB_MINUS_8817.g871
GO:0006468,EfaB_MINUS_8817.g872
GO:0004674,EfaB_MINUS_8817.g872
GO:0005524,EfaB_MINUS_8817.g872
GO:0004674,EfaB_MINUS_8817.g872
GO:0006468,EfaB_MINUS_8817.g872
GO:0005524,EfaB_MINUS_8817.g872
GO:0004672,EfaB_MINUS_8817.g872
GO:0005524,EfaB_MINUS_8817.g872
GO:0006468,EfaB_MINUS_8817.g872
GO:0016772,EfaB_MINUS_8817.g872
GO:0005524,EfaB_MINUS_8817.g872
GO:0006468,EfaB_MINUS_8817.g872
GO:0004672,EfaB_MINUS_8817.g872
GO:0008152,EfaB_MINUS_8817.g873
GO:0003824,EfaB_MINUS_8817.g873
GO:0005524,EfaB_MINUS_8817.g874
GO:0003678,EfaB_MINUS_8817.g874
GO:0000166,EfaB_MINUS_8817.g874
GO:0017111,EfaB_MINUS_8817.g874
GO:0005789,EfaB_MINUS_8817.g875
GO:0018279,EfaB_MINUS_8817.g875
GO:0004579,EfaB_MINUS_8817.g875
GO:0006562,EfaB_MINUS_8832.g880
GO:0004657,EfaB_MINUS_8832.g880
GO:0055114,EfaB_MINUS_8832.g880
GO:0006537,EfaB_MINUS_8832.g880
GO:0016787,EfaB_MINUS_902.g105
GO:0009987,EfaB_MINUS_902.g105
GO:0003676,EfaB_MINUS_926.g106
GO:0008026,EfaB_MINUS_926.g106
GO:0005524,EfaB_MINUS_926.g106
GO:0003998,EfaB_MINUS_9324.g887
GO:0000775,EfaB_MINUS_9382.g889
GO:0007067,EfaB_MINUS_9382.g889
GO:0003676,EfaB_MINUS_9382.g890
GO:0016788,EfaB_MINUS_9382.g890
GO:0016788,EfaB_MINUS_9382.g890
GO:0003676,EfaB_MINUS_9382.g890
GO:0003995,EfaB_MINUS_9382.g891
GO:0055114,EfaB_MINUS_9382.g891
GO:0016627,EfaB_MINUS_9382.g891
GO:0008152,EfaB_MINUS_9382.g891
GO:0050660,EfaB_MINUS_9382.g891
GO:0055114,EfaB_MINUS_9382.g891
GO:0055114,EfaB_MINUS_9382.g891
GO:0008152,EfaB_MINUS_9382.g891
GO:0016627,EfaB_MINUS_9382.g891
GO:0016627,EfaB_MINUS_9382.g891
GO:0055114,EfaB_MINUS_9382.g891
GO:0055114,EfaB_MINUS_9382.g891
GO:0016627,EfaB_MINUS_9382.g891
GO:0043169,EfaB_MINUS_9612.g894
GO:0003824,EfaB_MINUS_9612.g894
GO:0005975,EfaB_MINUS_9612.g894
GO:0005975,EfaB_MINUS_9612.g894
GO:0004134,EfaB_MINUS_9612.g894
GO:0005874,EfaB_MINUS_9917.g896
GO:0005525,EfaB_MINUS_9917.g896
GO:0007017,EfaB_MINUS_9917.g896
GO:0051258,EfaB_MINUS_9917.g896
GO:0043234,EfaB_MINUS_9917.g896
GO:0007018,EfaB_MINUS_9917.g896
GO:0005525,EfaB_MINUS_9917.g896
GO:0005198,EfaB_MINUS_9917.g896
GO:0005874,EfaB_MINUS_9917.g896
GO:0005525,EfaB_MINUS_9917.g896
GO:0005874,EfaB_MINUS_9917.g896
GO:0007017,EfaB_MINUS_9917.g896
GO:0006810,EfaB_MINUS_9917.g903
GO:0016021,EfaB_MINUS_9917.g903
GO:0003723,EfaB_MINUS_9917.g906
GO:0003676,EfaB_MINUS_9917.g906
GO:0008270,EfaB_MINUS_9917.g906
GO:0005524,EfaB_MINUS_9917.g908
GO:0006812,EfaB_MINUS_9917.g908
GO:0016020,EfaB_MINUS_9917.g908
GO:0015662,EfaB_MINUS_9917.g908
GO:0046872,EfaB_MINUS_9917.g908
GO:0000166,EfaB_MINUS_9917.g908
GO:0016820,EfaB_MINUS_9917.g908
GO:0003824,EfaB_MINUS_9917.g908
GO:0008152,EfaB_MINUS_9917.g908
GO:0003677,EfaB_MINUS_9917.g910
GO:0000786,EfaB_MINUS_9917.g910
GO:0006334,EfaB_MINUS_9917.g910
GO:0005634,EfaB_MINUS_9917.g910
GO:0003677,EfaB_MINUS_9917.g910
GO:0046872,EfaB_PLUS_1001.g103
GO:0003824,EfaB_PLUS_1001.g103
GO:0006508,EfaB_PLUS_1001.g103
GO:0008270,EfaB_PLUS_1001.g103
GO:0008237,EfaB_PLUS_1001.g103
GO:0004222,EfaB_PLUS_1001.g103
GO:0006508,EfaB_PLUS_1001.g103
GO:0008270,EfaB_PLUS_1001.g103
GO:0006351,EfaB_PLUS_1001.g104
GO:0005634,EfaB_PLUS_1001.g104
GO:0048870,EfaB_PLUS_1001.g99
GO:0009434,EfaB_PLUS_1001.g99
GO:0016491,EfaB_PLUS_10331.g900
GO:0055114,EfaB_PLUS_10331.g900
GO:0008270,EfaB_PLUS_10331.g900
GO:0003924,EfaB_PLUS_10331.g901
GO:0005525,EfaB_PLUS_10331.g901
GO:0005525,EfaB_PLUS_10331.g901
GO:0003924,EfaB_PLUS_10331.g901
GO:0005525,EfaB_PLUS_10331.g901
GO:0016787,EfaB_PLUS_10358.g903
GO:0003824,EfaB_PLUS_10358.g905
GO:0030170,EfaB_PLUS_10358.g905
GO:0030170,EfaB_PLUS_10358.g905
GO:0016740,EfaB_PLUS_10358.g905
GO:0009058,EfaB_PLUS_10358.g905
GO:0016740,EfaB_PLUS_10358.g905
GO:0008152,EfaB_PLUS_10358.g905
GO:0030170,EfaB_PLUS_10358.g905
GO:0003824,EfaB_PLUS_10358.g905
GO:0020037,EfaB_PLUS_10358.g908
GO:0009055,EfaB_PLUS_10358.g908
GO:0005746,EfaB_PLUS_10358.g908
GO:0005506,EfaB_PLUS_10358.g908
GO:0005525,EfaB_PLUS_1048.g109
GO:0008237,EfaB_PLUS_1048.g110
GO:0008270,EfaB_PLUS_1048.g110
GO:0005515,EfaB_PLUS_1048.g111
GO:0016772,EfaB_PLUS_1048.g115
GO:0016020,EfaB_PLUS_1048.g115
GO:0016020,EfaB_PLUS_1048.g116
GO:0003723,EfaB_PLUS_1048.g120
GO:0003743,EfaB_PLUS_1048.g120
GO:0005737,EfaB_PLUS_1048.g120
GO:0006413,EfaB_PLUS_1048.g120
GO:0008654,EfaB_PLUS_1048.g121
GO:0004609,EfaB_PLUS_1048.g121
GO:0004609,EfaB_PLUS_1048.g121
GO:0008654,EfaB_PLUS_1048.g121
GO:0008081,EfaB_PLUS_1054.g122
GO:0004114,EfaB_PLUS_1054.g122
GO:0007165,EfaB_PLUS_1054.g122
GO:0005488,EfaB_PLUS_1068.g125
GO:0016192,EfaB_PLUS_1068.g125
GO:0030117,EfaB_PLUS_1068.g125
GO:0006886,EfaB_PLUS_1068.g125
GO:0005515,EfaB_PLUS_1068.g126
GO:0008270,EfaB_PLUS_1068.g126
GO:0017111,EfaB_PLUS_1068.g129
GO:0000166,EfaB_PLUS_1068.g129
GO:0004013,EfaB_PLUS_1068.g132
GO:0006730,EfaB_PLUS_1068.g132
GO:0000166,EfaB_PLUS_1068.g134
GO:0008270,EfaB_PLUS_1068.g135
GO:0008152,EfaB_PLUS_1068.g136
GO:0009058,EfaB_PLUS_1068.g136
GO:0009058,EfaB_PLUS_1068.g136
GO:0016833,EfaB_PLUS_1068.g136
GO:0006355,EfaB_PLUS_1068.g139
GO:0005737,EfaB_PLUS_1068.g139
GO:0016881,EfaB_PLUS_1068.g140
GO:0006464,EfaB_PLUS_1068.g140
GO:0005622,EfaB_PLUS_1068.g140
GO:0005515,EfaB_PLUS_1068.g145
GO:0003824,EfaB_PLUS_107.g1
GO:0008152,EfaB_PLUS_107.g1
GO:0008152,EfaB_PLUS_107.g1
GO:0003824,EfaB_PLUS_107.g1
GO:0005515,EfaB_PLUS_107.g1
GO:0008152,EfaB_PLUS_107.g1
GO:0016740,EfaB_PLUS_107.g1
GO:0008152,EfaB_PLUS_107.g1
GO:0006355,EfaB_PLUS_10824.g909
GO:0003700,EfaB_PLUS_10824.g909
GO:0000922,EfaB_PLUS_10843.g911
GO:0005815,EfaB_PLUS_10843.g911
GO:0000226,EfaB_PLUS_10843.g911
GO:0005515,EfaB_PLUS_10843.g912
GO:0005488,EfaB_PLUS_10843.g914
GO:0005622,EfaB_PLUS_10843.g916
GO:0008270,EfaB_PLUS_10843.g916
GO:0008270,EfaB_PLUS_10843.g917
GO:0008270,EfaB_PLUS_10843.g917
GO:0008237,EfaB_PLUS_10843.g917
GO:0016021,EfaB_PLUS_10843.g923
GO:0030246,EfaB_PLUS_10843.g927
GO:0004180,EfaB_PLUS_10843.g927
GO:0016881,EfaB_PLUS_1101.g152
GO:0006464,EfaB_PLUS_1101.g152
GO:0005622,EfaB_PLUS_1101.g152
GO:0003676,EfaB_PLUS_1101.g153
GO:0000166,EfaB_PLUS_1101.g153
GO:0000166,EfaB_PLUS_1101.g154
GO:0004824,EfaB_PLUS_1101.g154
GO:0006430,EfaB_PLUS_1101.g154
GO:0005737,EfaB_PLUS_1101.g154
GO:0005524,EfaB_PLUS_1101.g154
GO:0000166,EfaB_PLUS_1101.g154
GO:0005737,EfaB_PLUS_1101.g154
GO:0006418,EfaB_PLUS_1101.g154
GO:0005524,EfaB_PLUS_1101.g154
GO:0004812,EfaB_PLUS_1101.g154
GO:0003676,EfaB_PLUS_1101.g154
GO:0005524,EfaB_PLUS_1101.g154
GO:0006418,EfaB_PLUS_1101.g154
GO:0005737,EfaB_PLUS_1101.g154
GO:0000166,EfaB_PLUS_1101.g154
GO:0004812,EfaB_PLUS_1101.g154
GO:0005488,EfaB_PLUS_1101.g156
GO:0000166,EfaB_PLUS_11030.g932
GO:0003676,EfaB_PLUS_11030.g934
GO:0000166,EfaB_PLUS_11030.g934
GO:0005515,EfaB_PLUS_11030.g936
GO:0008080,EfaB_PLUS_11030.g936
GO:0016972,EfaB_PLUS_11030.g937
GO:0055114,EfaB_PLUS_11030.g937
GO:0055114,EfaB_PLUS_11030.g937
GO:0016972,EfaB_PLUS_11030.g937
GO:0008270,EfaB_PLUS_11030.g938
GO:0008270,EfaB_PLUS_11030.g938
GO:0005515,EfaB_PLUS_11030.g938
GO:0004252,EfaB_PLUS_11124.g944
GO:0006508,EfaB_PLUS_11124.g944
GO:0003824,EfaB_PLUS_11124.g946
GO:0005524,EfaB_PLUS_11124.g947
GO:0003677,EfaB_PLUS_11124.g947
GO:0008234,EfaB_PLUS_11124.g948
GO:0006508,EfaB_PLUS_11124.g948
GO:0003676,EfaB_PLUS_11124.g954
GO:0000166,EfaB_PLUS_11124.g954
GO:0003676,EfaB_PLUS_11124.g955
GO:0016788,EfaB_PLUS_11124.g955
GO:0016788,EfaB_PLUS_11124.g955
GO:0003676,EfaB_PLUS_11124.g955
GO:0003924,EfaB_PLUS_11124.g957
GO:0005525,EfaB_PLUS_11124.g957
GO:0042254,EfaB_PLUS_11124.g957
GO:0005634,EfaB_PLUS_11124.g957
GO:0005488,EfaB_PLUS_11124.g959
GO:0005515,EfaB_PLUS_11135.g962
GO:0005524,EfaB_PLUS_11135.g963
GO:0006468,EfaB_PLUS_11135.g963
GO:0004672,EfaB_PLUS_11135.g963
GO:0016772,EfaB_PLUS_11135.g963
GO:0004672,EfaB_PLUS_11135.g963
GO:0006468,EfaB_PLUS_11135.g963
GO:0005524,EfaB_PLUS_11135.g963
GO:0005509,EfaB_PLUS_11135.g964
GO:0003924,EfaB_PLUS_11233.g966
GO:0005525,EfaB_PLUS_11233.g966
GO:0005525,EfaB_PLUS_11233.g967
GO:0003924,EfaB_PLUS_11233.g967
GO:0005525,EfaB_PLUS_11233.g967
GO:0005515,EfaB_PLUS_11233.g968
GO:0006904,EfaB_PLUS_11280.g970
GO:0016192,EfaB_PLUS_11280.g970
GO:0006801,EfaB_PLUS_11280.g973
GO:0004784,EfaB_PLUS_11280.g973
GO:0046872,EfaB_PLUS_11280.g973
GO:0055114,EfaB_PLUS_11280.g973
GO:0046872,EfaB_PLUS_11280.g973
GO:0006801,EfaB_PLUS_11280.g973
GO:0055114,EfaB_PLUS_11280.g973
GO:0004784,EfaB_PLUS_11280.g973
GO:0055114,EfaB_PLUS_11280.g973
GO:0046872,EfaB_PLUS_11280.g973
GO:0004784,EfaB_PLUS_11280.g973
GO:0006801,EfaB_PLUS_11280.g973
GO:0031072,EfaB_PLUS_11414.g1000
GO:0031072,EfaB_PLUS_11414.g1000
GO:0051082,EfaB_PLUS_11414.g1000
GO:0006457,EfaB_PLUS_11414.g1000
GO:0008270,EfaB_PLUS_11414.g1002
GO:0051082,EfaB_PLUS_11414.g1003
GO:0006457,EfaB_PLUS_11414.g1003
GO:0005524,EfaB_PLUS_11414.g1003
GO:0006950,EfaB_PLUS_11414.g1003
GO:0005524,EfaB_PLUS_11414.g1003
GO:0016881,EfaB_PLUS_11414.g1004
GO:0005622,EfaB_PLUS_11414.g1004
GO:0006464,EfaB_PLUS_11414.g1004
GO:0005515,EfaB_PLUS_11414.g977
GO:0019211,EfaB_PLUS_11414.g979
GO:0006412,EfaB_PLUS_11414.g980
GO:0003735,EfaB_PLUS_11414.g980
GO:0005840,EfaB_PLUS_11414.g980
GO:0003735,EfaB_PLUS_11414.g980
GO:0005840,EfaB_PLUS_11414.g980
GO:0006412,EfaB_PLUS_11414.g980
GO:0055085,EfaB_PLUS_11414.g980
GO:0016021,EfaB_PLUS_11414.g980
GO:0005840,EfaB_PLUS_11414.g980
GO:0006412,EfaB_PLUS_11414.g980
GO:0003735,EfaB_PLUS_11414.g980
GO:0016020,EfaB_PLUS_11414.g982
GO:0016021,EfaB_PLUS_11414.g983
GO:0003774,EfaB_PLUS_11414.g986
GO:0005524,EfaB_PLUS_11414.g986
GO:0016459,EfaB_PLUS_11414.g986
GO:0005856,EfaB_PLUS_11414.g986
GO:0005515,EfaB_PLUS_11414.g986
GO:0003924,EfaB_PLUS_11414.g992
GO:0005525,EfaB_PLUS_11414.g992
GO:0005525,EfaB_PLUS_11414.g992
GO:0003924,EfaB_PLUS_11414.g992
GO:0005515,EfaB_PLUS_11414.g993
GO:0008270,EfaB_PLUS_11414.g993
GO:0005515,EfaB_PLUS_11414.g993
GO:0005525,EfaB_PLUS_11414.g994
GO:0007264,EfaB_PLUS_11414.g994
GO:0005525,EfaB_PLUS_11414.g994
GO:0005622,EfaB_PLUS_11414.g994
GO:0031072,EfaB_PLUS_11414.g996
GO:0006351,EfaB_PLUS_11414.g997
GO:0008270,EfaB_PLUS_11414.g997
GO:0003676,EfaB_PLUS_11414.g997
GO:0006351,EfaB_PLUS_11414.g997
GO:0003899,EfaB_PLUS_11414.g997
GO:0003677,EfaB_PLUS_11414.g997
GO:0006351,EfaB_PLUS_11414.g997
GO:0003899,EfaB_PLUS_11414.g997
GO:0008270,EfaB_PLUS_11414.g997
GO:0006355,EfaB_PLUS_11414.g998
GO:0003700,EfaB_PLUS_11414.g998
GO:0005515,EfaB_PLUS_11789.g1008
GO:0055085,EfaB_PLUS_11789.g1009
GO:0016021,EfaB_PLUS_11789.g1009
GO:0005515,EfaB_PLUS_11789.g1010
GO:0016791,EfaB_PLUS_11789.g1010
GO:0005515,EfaB_PLUS_11789.g1012
GO:0005515,EfaB_PLUS_11789.g1012
GO:0035091,EfaB_PLUS_11789.g1012
GO:0007154,EfaB_PLUS_11789.g1012
GO:0005524,EfaB_PLUS_11789.g1013
GO:0006468,EfaB_PLUS_11789.g1013
GO:0004672,EfaB_PLUS_11789.g1013
GO:0004672,EfaB_PLUS_11789.g1013
GO:0006468,EfaB_PLUS_11789.g1013
GO:0005524,EfaB_PLUS_11789.g1013
GO:0004674,EfaB_PLUS_11789.g1013
GO:0006468,EfaB_PLUS_11789.g1013
GO:0016772,EfaB_PLUS_11789.g1013
GO:0005524,EfaB_PLUS_11789.g1014
GO:0006468,EfaB_PLUS_11789.g1014
GO:0004674,EfaB_PLUS_11789.g1014
GO:0004672,EfaB_PLUS_11789.g1014
GO:0006468,EfaB_PLUS_11789.g1014
GO:0005524,EfaB_PLUS_11789.g1014
GO:0016772,EfaB_PLUS_11789.g1014
GO:0004674,EfaB_PLUS_11789.g1014
GO:0006468,EfaB_PLUS_11789.g1014
GO:0005524,EfaB_PLUS_11789.g1014
GO:0006468,EfaB_PLUS_11789.g1014
GO:0004672,EfaB_PLUS_11789.g1014
GO:0005509,EfaB_PLUS_11882.g1018
GO:0003735,EfaB_PLUS_11882.g1019
GO:0005622,EfaB_PLUS_11882.g1019
GO:0006412,EfaB_PLUS_11882.g1019
GO:0005840,EfaB_PLUS_11882.g1019
GO:0006412,EfaB_PLUS_11882.g1019
GO:0005840,EfaB_PLUS_11882.g1019
GO:0005622,EfaB_PLUS_11882.g1019
GO:0003735,EfaB_PLUS_11882.g1019
GO:0005488,EfaB_PLUS_11882.g1021
GO:0043631,EfaB_PLUS_11882.g1023
GO:0005634,EfaB_PLUS_11882.g1023
