[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00003380	1.2	4.7	4.47	
ETH_00003385	-1.4	5.65	6.16	
ETH_00003390	1.3	5.38	4.96	
ETH_00003395	1.4	4.32	3.79	
ETH_00003400	1.8	5.07	4.25	
ETH_00003405	1	0.11	0.06	
ETH_00003410	13.7	3.87	0.09	
ETH_00003415	1.9	0.94	0.05	
ETH_00003420	12.5	6.82	3.17	
ETH_00003425	-2.7	3.29	4.74	
ETH_00003430	-1	6.74	6.75	
ETH_00003435	-1.9	3.78	4.7	
ETH_00003440	1	3.21	3.21	
ETH_00003445	1.8	5.47	4.6	
ETH_00003450	-1.5	4.26	4.88	
ETH_00003455	1	0	0	
ETH_00003460	1.8	7.09	6.22	
ETH_00003465	322.8	8.6	0.26	
ETH_00003470	29.5	5.02	0.14	
ETH_00003475	1.1	1.07	0.95	
ETH_00003480	2.9	1.78	0.23	
ETH_00003485	16.7	4.87	0.8	
ETH_00003490	7.9	3.84	0.86	
ETH_00003495	9.3	4.04	0.82	
ETH_00003500	-3.8	4.12	6.03	
ETH_00003505	4	3.75	1.74	
ETH_00003510	2.3	4.16	2.96	
ETH_00003515	3.4	1.86	0.07	
ETH_00003520	-36.7	4.53	9.73	
ETH_00003525	1.8	3.87	3.04	
ETH_00003530	-2	3.59	4.61	
ETH_00003535	-2.3	3.18	4.4	
ETH_00003540	-3.2	3.98	5.65	
ETH_00003545	1.6	1.53	0.83	
ETH_00003550	7	7.41	4.6	
ETH_00003555	-3.3	0.45	2.15	
ETH_00003560	82.3	6.36	0	
ETH_00003565	189.9	8.35	0.78	
ETH_00003570	-37.4	2.49	7.72	
ETH_00003575	5.7	6.37	3.86	
ETH_00003580	-22.2	1.42	5.89	
ETH_00003585	2.9	4.57	3.04	
ETH_00003590	-1.5	5.03	5.63	
ETH_00003595	7.4	3.77	0.89	
ETH_00003600	6.3	7.29	4.64	
ETH_00003605	1.7	2.11	1.38	
ETH_00003610	1.4	4.35	3.88	
ETH_00003615	1	5.17	5.12	
ETH_00003620	-1.4	0.3	0.79	
ETH_00003625	-1.4	0.69	1.13	
ETH_00003630	-11.3	0.76	4.26	
ETH_00003635	-4.4	0	2.14	
ETH_00003640	-1.6	0.17	0.89	
ETH_00003645	-7.2	3.78	6.63	
ETH_00003650	-1.8	2.26	3.11	
ETH_00003655	4.5	6.19	4.01	
ETH_00003660	1.3	1.7	1.27	
ETH_00003665	-3.3	0.09	1.82	
ETH_00003670	-1.8	3.47	4.31	
ETH_00003675	-14.7	0.81	4.69	
ETH_00003680	-18	1.84	6.01	
ETH_00003685	-10.6	3.6	7.02	
ETH_00003690	3.7	7.21	5.32	
ETH_00003695	-3.7	4.04	5.91	
ETH_00003700	-1.3	2.41	2.73	
ETH_00003705	2.3	2.83	1.65	
ETH_00003710	1	0	0	
ETH_00003715	1	0	0	
ETH_00003720	23.3	7.07	2.52	
ETH_00003725	2	5.2	4.21	
ETH_00003730	4.1	2.89	0.85	
ETH_00003735	7.4	5.53	2.63	
ETH_00003740	-1.4	4.66	5.12	
ETH_00003745	1.1	0.22	0.12	
ETH_00003750	-1.2	0.32	0.6	
ETH_00003755	270.8	8.23	0.15	
ETH_00003760	5	4.75	2.44	
ETH_00003765	-7.9	1.78	4.76	
ETH_00003770	1.4	1.31	0.87	
ETH_00003775	-56.2	1.23	7.04	
ETH_00003780	3.6	8.79	6.93	
ETH_00003785	4	5.69	3.69	
ETH_00003790	4.1	6.5	4.48	
ETH_00003795	-1.5	0.73	1.34	
ETH_00003800	-1.7	0.94	1.75	
ETH_00003805	-2.7	1.86	3.27	
ETH_00003810	-2.1	3.4	4.46	
ETH_00003815	1	4.26	4.2	
ETH_00003820	-1.7	5.77	6.52	
ETH_00003825	10.2	3.72	0.38	
ETH_00003830	8.9	3.75	0.6	
ETH_00003835	4.8	3.45	1.19	
ETH_00003840	6.6	3.61	0.89	
ETH_00003845	4.2	3.03	0.97	
ETH_00003850	-1.1	0.18	0.35	
ETH_00003855	6.7	3.09	0.36	
ETH_00003860	7.7	3.75	0.8	
ETH_00003865	24.4	5.96	1.35	
ETH_00003895	1	0.08	0.04	
ETH_00003900	-14.2	2.64	6.46	
ETH_00003905	-1.3	5	5.33	
ETH_00003910	1.8	1.09	0.24	
ETH_00003915	-4.8	0.26	2.53	
ETH_00003920	-4.2	0	2.08	
ETH_00003925	1.6	0.84	0.19	
ETH_00003930	1.7	0.94	0.22	
ETH_00003935	1.6	0.72	0.04	
ETH_00003940	-3.7	5.05	6.93	
ETH_00003945	2.7	2.34	0.9	
ETH_00003950	-1.8	1.48	2.33	
ETH_00003955	1.1	4.63	4.55	
ETH_00003960	-2.7	1.78	3.18	
ETH_00003965	1.1	0.81	0.71	
ETH_00003970	8.3	3.53	0.48	
ETH_00003975	53	5.86	0.14	
ETH_00003980	-3.3	4.43	6.17	
ETH_00003985	6.4	4.72	2.04	
ETH_00003990	12.1	4.3	0.71	
ETH_00003995	-1.6	4.74	5.41	
ETH_00004000	1.9	5.05	4.11	
ETH_00004005	-17.1	0.54	4.64	
ETH_00004010	1.3	1.78	1.44	
ETH_00004015	1.8	1.93	1.06	
ETH_00004020	1.1	6.5	6.35	
ETH_00004025	1.2	0.31	0	
ETH_00004030	1.2	0.22	0	
ETH_00004035	-11.3	1.98	5.48	
ETH_00004040	-4.1	5.21	7.25	
ETH_00004045	157.4	7.51	0.21	
ETH_00004050	2.1	4.32	3.24	
ETH_00004055	-9.8	4.08	7.37	
ETH_00004060	-26.8	2.05	6.79	
ETH_00004065	-69.5	1.01	7.13	
ETH_00004070	13.3	5.09	1.36	
ETH_00004075	-2.7	5.11	6.55	
ETH_00004080	-6.1	0.61	3.23	
ETH_00004085	-1.6	1.03	1.67	
ETH_00004090	-8.3	1.81	4.87	
ETH_00004095	-1.1	2.38	2.49	
ETH_00004100	12.4	4.31	0.67	
ETH_00004105	88.9	6.97	0.5	
ETH_00004110	1.8	3.84	3.01	
ETH_00004115	-6.4	1.29	3.96	
ETH_00004120	1.5	2.2	1.65	
ETH_00004125	15.8	4.65	0.67	
ETH_00004130	-1.2	1.71	1.94	
ETH_00004135	-1.3	3.75	4.13	
ETH_00004140	-65.5	2.08	8.12	
ETH_00004145	2.5	6.84	5.5	
ETH_00004150	-42.8	2.94	8.36	
ETH_00004155	-53.3	1.12	6.86	
ETH_00004160	-29.4	1.73	6.61	
ETH_00004165	-5.2	6.32	8.7	
ETH_00004170	-1.5	2.05	2.67	
ETH_00004175	1.3	0.47	0.09	
ETH_00004180	-147.6	1.75	8.96	
ETH_00004185	-55.1	1.37	7.16	
ETH_00004190	-2.4	0.28	1.53	
ETH_00004195	-5.1	6.33	8.69	
ETH_00004200	5.4	6.59	4.16	
ETH_00004205	14	5.85	2.04	
ETH_00004210	-26.8	2.83	7.57	
ETH_00004215	2.7	1.69	0.26	
ETH_00004220	1.4	1.86	1.39	
ETH_00004225	-17.5	4.84	8.96	
ETH_00004230	-28.9	1.14	5.99	
ETH_00004235	-2.4	0.86	2.14	
ETH_00004240	1.8	0.85	0	
ETH_00004245	-1.7	1.21	1.96	
ETH_00004250	-1.9	2.32	3.28	
ETH_00004255	1178.4	13.62	3.42	
ETH_00004260	-1.1	5.27	5.37	
ETH_00004265	1.4	4.11	3.58	
ETH_00004270	-11.9	2.42	6	
ETH_00004275	-5.3	2.65	5.06	
ETH_00004280	-39.7	2.04	7.36	
ETH_00004285	-7.6	3.9	6.84	
ETH_00004290	2.6	6.64	5.25	
ETH_00004295	-2.8	1.25	2.72	
ETH_00004300	-24.8	3.22	7.85	
ETH_00004305	-1.3	6.38	6.74	
ETH_00004310	-1.3	6.26	6.67	
ETH_00004315	-7.6	1.15	4.08	
ETH_00004320	1.2	0.43	0.12	
ETH_00004325	5.1	3.46	1.11	
ETH_00004330	-2.1	5.58	6.66	
ETH_00004335	2.2	4.54	3.42	
ETH_00004340	-3.9	3.79	5.76	
ETH_00004345	9.4	5.01	1.78	
ETH_00004350	3.4	3.33	1.54	
ETH_00004355	-3.6	0.66	2.52	
ETH_00004360	4.1	6.18	4.16	
ETH_00004365	-4.7	2.83	5.05	
ETH_00004370	-5.2	2.72	5.09	
ETH_00004375	1.1	3.41	3.28	
ETH_00004380	1.7	5.78	4.99	
ETH_00004385	1.9	4.49	3.56	
ETH_00004390	-11.5	0.7	4.23	
ETH_00004395	-2.2	2.75	3.88	
ETH_00004400	1	0.22	0.2	
ETH_00004405	-3.6	4.18	6.03	
ETH_00004410	15.9	4.68	0.69	
ETH_00004415	-2.7	4.56	5.99	
ETH_00004420	5.1	4.93	2.58	
ETH_00004425	2.1	4.61	3.57	
ETH_00004430	-3.7	3.88	5.79	
ETH_00004435	1177	11.47	1.27	
ETH_00004440	-1	3.25	3.28	
ETH_00004445	20.4	6.7	2.35	
ETH_00004450	2	3.39	2.39	
ETH_00004455	3	1.73	0.16	
ETH_00004460	-2	4.38	5.36	
ETH_00004465	-2.5	4.17	5.49	
ETH_00004470	1	3.49	3.43	
ETH_00004475	-19.9	3.11	7.43	
ETH_00004480	-2.3	4.89	6.11	
ETH_00004485	-15.9	1.5	5.49	
ETH_00004490	2.5	3.39	2.1	
ETH_00004495	-4.9	1.6	3.89	
ETH_00004500	14.5	4.82	0.96	
ETH_00004505	14.1	6.35	2.53	
ETH_00004510	143	7.69	0.53	
ETH_00004515	-13.3	0.15	3.88	
ETH_00004520	-13.6	1.33	5.1	
ETH_00004525	1.3	0.95	0.6	
ETH_00004530	1.1	4.44	4.36	
ETH_00004535	1	3.89	3.86	
ETH_00004540	1	0.38	0.37	
ETH_00004545	-3.8	3.5	5.43	
ETH_00004550	16	9.77	5.78	
ETH_00004555	6.9	6.39	3.6	
ETH_00004560	-3.9	2.83	4.8	
ETH_00004565	1.7	0.92	0.15	
ETH_00004570	-2.9	4.64	6.16	
ETH_00004575	-2.1	5.16	6.21	
ETH_00004580	2.9	3.87	2.36	
ETH_00004585	-7.4	3.37	6.25	
ETH_00004590	5.2	4.23	1.86	
ETH_00004595	-1.2	0.34	0.56	
ETH_00004600	-1.8	0.36	1.19	
ETH_00004605	-1.2	0	0.32	
ETH_00004610	-2.3	0.27	1.49	
ETH_00004615	-1	0.13	0.14	
ETH_00004620	-2.1	0.06	1.15	
ETH_00004625	1.7	0.94	0.15	
ETH_00004630	-4.6	0.45	2.66	
ETH_00004635	2.2	4.81	3.66	
ETH_00004640	42.5	6.69	1.28	
ETH_00004645	5.1	6.09	3.73	
ETH_00004650	-40.9	3.3	8.65	
ETH_00004655	1.2	1.13	0.87	
ETH_00004660	1.6	2.31	1.61	
ETH_00004665	1.1	0.49	0.32	
ETH_00004670	1.8	3.83	2.96	
ETH_00004675	1	0.69	0.64	
ETH_00004680	-25.2	2.01	6.66	
ETH_00004685	5.2	4.4	2.03	
ETH_00004690	-10.6	0.99	4.4	
ETH_00004695	-1.1	0.3	0.38	
ETH_00004700	-1	0.33	0.39	
ETH_00004705	-1.3	0.21	0.61	
ETH_00004710	-10.4	0.7	4.08	
ETH_00004715	5.6	3.19	0.71	
ETH_00004720	-1.2	0	0.29	
ETH_00004725	-19.6	2.25	6.54	
ETH_00004730	-4.8	0.12	2.38	
ETH_00004735	-2.6	0.45	1.81	
ETH_00004740	-2.7	0	1.45	
ETH_00004745	-1.7	4	4.72	
ETH_00004750	1.1	0.09	0.02	
ETH_00004755	77.4	8	1.73	
ETH_00004760	1.6	0.78	0.12	
ETH_00004765	1.9	1.16	0.2	
ETH_00004770	3.3	1.86	0.13	
ETH_00004775	12.7	3.89	0.22	
ETH_00004780	169.8	10.01	2.6	
ETH_00004785	1.4	6.14	5.7	
ETH_00004790	4.6	4.33	2.14	
ETH_00004795	4.1	8.62	6.58	
ETH_00004800	-3.8	8.86	10.77	
ETH_00004805	1	0	0	
ETH_00004810	1	0	0	
ETH_00004815	-1	0	0.04	
ETH_00004820	1	0	0	
ETH_00004825	1	0	0	
ETH_00004830	1	0	0	
ETH_00004835	-1.2	0	0.22	
ETH_00004840	-1	0	0.06	
ETH_00004845	-3.9	0.08	2.06	
ETH_00004850	1.4	1.87	1.42	
ETH_00004855	2	3.3	2.28	
ETH_00004860	4	2.04	0.03	
ETH_00004865	1.8	1.34	0.5	
ETH_00004870	-2.8	5.62	7.1	
ETH_00004875	-1.8	3.45	4.33	
ETH_00004880	-1.3	3.5	3.85	
ETH_00004885	-4.9	1.32	3.61	
ETH_00004890	2.1	3.79	2.71	
ETH_00004895	3.4	4.22	2.47	
ETH_00004900	13.9	5.55	1.76	
ETH_00004905	-23.7	6.28	10.85	
ETH_00004910	1.5	3.83	3.26	
ETH_00004915	4.3	5.75	3.63	
ETH_00004920	-1.3	5.27	5.63	
ETH_00004925	-1	0.13	0.13	
ETH_00004930	1.5	0.63	0	
ETH_00004935	2.7	2.96	1.53	
ETH_00004940	-5.5	5.9	8.36	
ETH_00004945	-3.9	3.04	4.99	
ETH_00004950	63.9	6.62	0.62	
ETH_00004955	37.8	5.73	0.49	
ETH_00004960	5.5	3.8	1.33	
ETH_00004965	-67.2	0.96	7.03	
ETH_00004970	-5.4	3.48	5.91	
ETH_00004975	2.4	1.76	0.48	
ETH_00004980	-6.6	0.6	3.33	
ETH_00004985	-5.7	4	6.51	
ETH_00004990	-2.1	5.54	6.6	
ETH_00004995	-1.9	4.53	5.46	
ETH_00005000	-1.4	2.91	3.38	
ETH_00005005	-1.1	2.86	3.01	
ETH_00005010	2	4.32	3.35	
ETH_00005015	-4.7	4.55	6.78	
ETH_00005020	24	7.69	3.1	
ETH_00005025	19.7	4.47	0.17	
ETH_00005030	-3	1.12	2.72	
ETH_00005035	-72.4	2.2	8.38	
ETH_00005040	6.5	4.67	1.96	
ETH_00005045	-1.1	1.76	1.88	
ETH_00005050	-1.4	0.54	1.03	
ETH_00005055	1.6	3.18	2.54	
ETH_00005060	-1.5	3.59	4.2	
ETH_00005065	1	4.68	4.66	
ETH_00005070	-3.6	2.26	4.12	
ETH_00005075	2.9	4.6	3.04	
ETH_00005080	-19.3	2.93	7.2	
ETH_00005085	27.8	8.57	3.78	
ETH_00005090	17.9	6.72	2.56	
ETH_00005095	-9.6	0.54	3.8	
ETH_00005100	-1.1	6.28	6.4	
ETH_00005105	3.8	6.05	4.12	
ETH_00005110	-1.4	3.78	4.28	
ETH_00005115	-1.5	4.99	5.57	
ETH_00005120	18.3	4.77	0.58	
ETH_00005125	5.8	6.34	3.79	
ETH_00005130	-1.3	4.61	4.97	
ETH_00005135	-1.1	5.76	5.88	
ETH_00005140	2.7	5.03	3.59	
ETH_00005145	17.9	5.2	1.05	
ETH_00005150	-2.5	4.42	5.75	
ETH_00005155	1.8	5.82	4.98	
ETH_00005160	-7.2	4.67	7.53	
ETH_00005165	-11.6	2.51	6.04	
ETH_00005170	2.9	1.69	0.17	
ETH_00005175	-2.2	5.36	6.53	
ETH_00005180	2.7	6.44	5	
ETH_00005185	-1.7	3.5	4.23	
ETH_00005190	2.9	1.69	0.16	
ETH_00005195	-1.8	5.92	6.8	
ETH_00005200	-4.4	2.38	4.53	
ETH_00005205	-45.2	0.88	6.37	
ETH_00005210	7	4.1	1.28	
ETH_00005215	-23.7	2.14	6.7	
ETH_00005220	10.6	4.27	0.87	
ETH_00005225	-2.2	3.59	4.71	
ETH_00005230	-13.7	1.6	5.38	
ETH_00005235	-1	0.5	0.52	
ETH_00005240	1.2	4.55	4.27	
ETH_00005245	2.4	2.87	1.59	
ETH_00005250	6	3.95	1.36	
ETH_00005255	-1	5.93	5.95	
ETH_00005260	-3.2	3.11	4.78	
ETH_00005265	4.6	5.25	3.04	
ETH_00005270	3.6	4.85	3	
ETH_00005275	-1.5	5.4	5.98	
ETH_00005280	-41.1	3.04	8.4	
ETH_00005285	-1.7	3.7	4.47	
ETH_00005290	-2.3	3.5	4.71	
ETH_00005295	-1	4.33	4.34	
ETH_00005300	-13.2	1.58	5.31	
ETH_00005305	6	6.09	3.49	
ETH_00005310	-44	4.49	9.95	
ETH_00005315	-14.8	1.93	5.82	
ETH_00005320	-1.9	1.6	2.54	
ETH_00005325	-2	0.78	1.79	
ETH_00005330	-10.2	1.81	5.16	
ETH_00005335	39.8	7.3	1.99	
ETH_00005340	2.4	3.48	2.23	
ETH_00005345	-2.4	3.52	4.79	
ETH_00005350	-1.3	1.46	1.79	
ETH_00005355	-4.8	2.71	4.98	
ETH_00005360	1.5	6.19	5.6	
ETH_00005365	2.1	5.53	4.45	
ETH_00005370	-9.4	1.47	4.7	
ETH_00005375	1.5	2.21	1.63	
ETH_00005380	-93.1	3.71	10.25	
ETH_00005385	1.5	4.62	4.05	
ETH_00005390	1.5	5.63	5.05	
ETH_00005395	-1.2	8.99	9.28	
ETH_00005400	194.6	9.37	1.77	
ETH_00005405	12.3	4.58	0.97	
ETH_00005410	-3.3	0.69	2.42	
ETH_00005415	3.3	2	0.28	
ETH_00005420	1.7	7.47	6.72	
ETH_00005425	-1.4	3.88	4.4	
ETH_00005430	-8.7	1.75	4.87	
ETH_00005435	1.6	3.41	2.74	
ETH_00005440	-1.1	0	0.2	
ETH_00005445	112.4	6.93	0.12	
ETH_00005450	-1.2	1.82	2.03	
ETH_00005455	5.8	7.41	4.87	
ETH_00005460	-7.1	5.49	8.32	
ETH_00005465	11.9	4.75	1.17	
ETH_00005470	-3.4	5.04	6.82	
ETH_00005475	-1.1	0	0.14	
ETH_00005480	1	0	0	
ETH_00005485	1	0	0	
ETH_00005490	1.4	1.12	0.6	
ETH_00005495	1	0	0	
ETH_00005500	1.1	0.2	0.06	
ETH_00005505	1.1	0.18	0	
ETH_00005510	1	0	0	
ETH_00005515	2.8	4.48	3	
ETH_00005520	3.2	2.55	0.88	
ETH_00005525	5.3	4.4	1.99	
ETH_00005530	2.4	5.78	4.49	
ETH_00005535	-1.5	3.07	3.68	
ETH_00005540	-1.1	3.19	3.27	
ETH_00005545	-3.8	2.53	4.47	
ETH_00005550	-7.3	2.65	5.51	
ETH_00005555	1.4	6.64	6.17	
ETH_00005560	-4.6	1.09	3.3	
ETH_00005565	-8.5	1.13	4.22	
ETH_00005570	-6.8	0.14	2.89	
ETH_00005575	-6.6	0.37	3.09	
ETH_00005580	-6.9	2.39	5.19	
ETH_00005585	-12.2	2.46	6.06	
ETH_00005590	1.6	7.48	6.77	
ETH_00005595	19.8	4.31	0	
ETH_00005600	-1.5	0.12	0.72	
ETH_00005605	-5.1	3.86	6.21	
ETH_00005610	-5	4.11	6.42	
ETH_00005615	-1.2	0.27	0.52	
ETH_00005620	1.3	0.88	0.48	
ETH_00005625	1.8	3.23	2.35	
ETH_00005630	-14.7	0.68	4.55	
ETH_00005635	-5.6	0.71	3.2	
ETH_00005640	1	0	0	
ETH_00005645	-1.2	0	0.26	
ETH_00005650	3	1.57	0	
ETH_00005655	1.2	0.32	0	
ETH_00005660	1	0	0	
ETH_00005665	1	0	0	
ETH_00005670	2.2	1.15	0	
ETH_00005675	1	0	0	
ETH_00005680	-1.1	0	0.1	
ETH_00005685	1	0	0	
ETH_00005690	1	0	0	
ETH_00005695	1.3	4.31	3.98	
ETH_00005700	4.3	2.29	0.2	
ETH_00005705	24.7	7.47	2.84	
ETH_00005710	-25.7	3.02	7.7	
ETH_00005715	4.8	3.97	1.7	
ETH_00005720	-16.1	5	9.01	
ETH_00005725	1.1	0.23	0.08	
ETH_00005730	2.6	1.56	0.17	
ETH_00005735	9.6	5.09	1.83	
ETH_00005740	60.2	8.62	2.71	
ETH_00005745	158.3	7.43	0.12	
ETH_00005750	-3.2	1.15	2.82	
ETH_00005755	-37.9	3.8	9.04	
ETH_00005760	-2.5	1.57	2.88	
ETH_00005765	8.8	3.59	0.46	
ETH_00005770	-37.9	0.64	5.89	
ETH_00005775	-2.4	0.13	1.39	
ETH_00005780	-1.6	1.31	1.96	
ETH_00005785	-2	0	1.02	
ETH_00005790	-3.6	0.11	1.94	
ETH_00005795	-62	3.59	9.54	
ETH_00005800	-1.2	2.06	2.31	
ETH_00005805	2.6	4.05	2.66	
ETH_00005810	1.7	1.08	0.35	
ETH_00005815	1.3	0.92	0.5	
ETH_00005820	1.7	1.58	0.83	
ETH_00005825	-2.8	4.46	5.93	
ETH_00005830	5.4	5.32	2.89	
ETH_00005835	4.7	4.37	2.15	
ETH_00005840	1.1	0.95	0.86	
ETH_00005845	2.6	5.26	3.86	
ETH_00005850	1.1	4.41	4.23	
ETH_00005855	3.4	2.02	0.24	
ETH_00005860	3.4	2.27	0.52	
ETH_00005865	-1.3	1.46	1.79	
ETH_00005870	-10.4	0.97	4.35	
ETH_00005875	1.7	1.1	0.38	
ETH_00005880	14.1	4.16	0.35	
ETH_00005885	-16	0.43	4.44	
ETH_00005890	-6.3	1.22	3.89	
ETH_00005895	1.3	1.14	0.76	
ETH_00005900	1.1	1.07	0.93	
ETH_00005905	1.4	5.11	4.59	
ETH_00005915	-16.2	3.15	7.17	
ETH_00005920	-2.5	0.82	2.14	
ETH_00005925	-1.5	0.44	1.03	
ETH_00005930	1.1	0.41	0.23	
ETH_00005935	1.2	3.2	2.91	
ETH_00005940	20.5	6.27	1.91	
ETH_00005945	2.1	5.69	4.59	
ETH_00005950	-50.3	5.21	10.86	
ETH_00005955	1.4	0.5	0.05	
ETH_00005960	3.3	2.48	0.76	
ETH_00005965	1	0.44	0.4	
ETH_00005970	1	0.36	0.35	
ETH_00005975	13.6	5.56	1.8	
ETH_00005980	-23.6	2.07	6.63	
ETH_00005985	7	3.44	0.63	
ETH_00005990	-1.5	0	0.56	
ETH_00005995	19.8	7.34	3.03	
ETH_00006000	-5.9	1.07	3.63	
ETH_00006005	3.9	5.11	3.16	
ETH_00006010	-15.3	4.83	8.76	
ETH_00006015	-46.4	0.7	6.23	
ETH_00006020	-136.4	4.1	11.19	
ETH_00006025	-12.6	2.95	6.6	
ETH_00006030	1.6	2.68	2.04	
ETH_00006035	-2.6	0.83	2.19	
ETH_00006040	-1.3	1.47	1.82	
ETH_00006045	-5.9	1.35	3.92	
ETH_00006050	-39.8	1.33	6.65	
ETH_00006055	34.5	6.85	1.74	
ETH_00006060	2.2	5.77	4.61	
ETH_00006065	-8.2	2.59	5.62	
ETH_00006070	-2.4	0.08	1.34	
ETH_00006075	-19.1	7.78	12.04	
ETH_00006080	2.8	4.35	2.88	
ETH_00006085	1.9	5.41	4.45	
ETH_00006090	-4.5	3.87	6.03	
ETH_00006095	15.9	5.73	1.74	
ETH_00006100	2.5	6.57	5.24	
ETH_00006105	-1.9	0.66	1.55	
ETH_00006110	1.8	8.16	7.3	
ETH_00006115	-2.3	0.39	1.58	
ETH_00006120	1	2.45	2.42	
ETH_00006125	7.8	9.07	6.1	
ETH_00006130	-52.8	2.97	8.69	
ETH_00006135	-28.2	1.79	6.61	
ETH_00006140	-9.6	1.08	4.34	
ETH_00006145	-3.3	0.94	2.67	
ETH_00006150	1.3	4.46	4.08	
ETH_00006155	1.8	5.56	4.71	
ETH_00006160	-79.5	3.17	9.48	
ETH_00006165	-35.6	1.28	6.44	
ETH_00006170	-1.3	1.9	2.33	
ETH_00006175	-1.4	1.95	2.42	
ETH_00006180	-1.4	0.9	1.42	
ETH_00006185	9.4	7.82	4.6	
ETH_00006190	2.4	5.53	4.24	
ETH_00006195	-11.7	2.53	6.07	
ETH_00006200	-4.2	0.43	2.5	
ETH_00006205	-7.3	0.96	3.83	
ETH_00006210	-17.8	4.58	8.74	
ETH_00006215	-15.4	1.09	5.04	
ETH_00006220	-19.4	0.95	5.23	
ETH_00006225	-31.5	1.25	6.23	
ETH_00006230	-54.2	6.51	12.27	
ETH_00006235	-1.6	6.3	6.96	
ETH_00006240	11	6.43	2.97	
ETH_00006245	-4.5	2.02	4.19	
ETH_00006250	1.7	0.84	0.12	
ETH_00006255	3.6	3.02	1.19	
ETH_00006260	-4.8	4.78	7.04	
ETH_00006265	3.5	3.28	1.48	
ETH_00006270	17.8	6.22	2.07	
ETH_00006275	-27.8	1.05	5.85	
ETH_00006280	-1.1	0.28	0.42	
ETH_00006285	-1.1	0.41	0.58	
ETH_00006290	1.1	0.67	0.56	
ETH_00006295	1.1	0.66	0.56	
ETH_00006300	-1.1	0.48	0.6	
ETH_00006305	22.4	4.91	0.42	
ETH_00006310	-2.2	0.97	2.12	
ETH_00006315	-7.4	4.67	7.55	
ETH_00006320	-6.9	4.7	7.5	
ETH_00006325	3	3.27	1.69	
ETH_00006330	1	0	0	
ETH_00006335	2.8	7.51	6.02	
ETH_00006340	-1.1	0.09	0.22	
ETH_00006345	31.7	5.14	0.15	
ETH_00006350	-1.2	3.56	3.83	
ETH_00006355	10.9	3.44	0	
ETH_00006370	1.4	3.61	3.15	
ETH_00006375	-5.3	7.4	9.81	
ETH_00006380	-1.9	7.26	8.21	
ETH_00006385	-4.7	3.9	6.12	
ETH_00006390	8.9	4.78	1.62	
ETH_00006395	-1.7	4.59	5.35	
ETH_00006400	-2.5	3.53	4.84	
ETH_00006405	-5.3	2.64	5.04	
ETH_00006410	-2.9	1.19	2.72	
ETH_00006415	1.4	4.89	4.4	
ETH_00006420	7.5	4.83	1.93	
ETH_00006425	7.2	3.2	0.36	
ETH_00006430	9.8	3.39	0.1	
ETH_00006435	1.2	1.53	1.23	
ETH_00006440	-1.2	7.66	7.94	
ETH_00006445	4.1	7.34	5.3	
ETH_00006450	3.9	7.52	5.56	
ETH_00006455	1.1	0.21	0.11	
ETH_00006460	-5.8	3.42	5.96	
ETH_00006465	-6.3	0.47	3.13	
ETH_00006470	-6.3	3.08	5.73	
ETH_00006475	10.2	3.4	0.06	
ETH_00006480	2.1	2.43	1.34	
ETH_00006485	-1.2	2.74	3.03	
ETH_00006490	1.3	1.17	0.85	
ETH_00006495	1.7	5.06	4.32	
ETH_00006500	2	6.58	5.61	
ETH_00006505	1.6	3.08	2.38	
ETH_00006510	17.7	5.57	1.42	
ETH_00006515	1.4	5.32	4.87	
ETH_00006520	1.7	0.95	0.19	
ETH_00006525	4.7	2.68	0.45	
ETH_00006530	60.5	5.92	0	
ETH_00006535	4.5	5.53	3.36	
ETH_00006540	2.9	5.41	3.88	
ETH_00006545	-3	2.11	3.68	
ETH_00006550	-4.8	5.29	7.56	
ETH_00006555	1.7	5.33	4.53	
ETH_00006560	3.9	5.24	3.29	
ETH_00006565	2.4	1.46	0.2	
ETH_00006570	1.6	1.16	0.47	
ETH_00006575	65.4	6.32	0.29	
ETH_00006580	6.3	2.86	0.2	
ETH_00006585	-1.8	5.16	6.02	
ETH_00006590	-1.2	5.4	5.63	
ETH_00006595	1.8	2.84	2.02	
ETH_00006605	-6.4	1.92	4.6	
ETH_00006620	-3	5.7	7.3	
ETH_00006625	1.8	0.89	0	
ETH_00006630	1.4	0.58	0.12	
ETH_00006635	1.1	0.11	0	
ETH_00006640	5.3	2.84	0.43	
ETH_00006645	-1	5.23	5.24	
ETH_00006650	1.7	4.69	3.96	
ETH_00006655	-1.1	5.39	5.58	
ETH_00006660	1.3	5.95	5.56	
ETH_00006665	1.8	4.35	3.49	
ETH_00006670	1	4.7	4.65	
ETH_00006675	-35.6	5.84	10.99	
ETH_00006680	-3.4	5.5	7.26	
ETH_00006685	-17.6	0.74	4.88	
ETH_00006690	-1	0.58	0.59	
ETH_00006695	2.4	5.08	3.82	
ETH_00006700	-1.6	0.4	1.11	
ETH_00006705	-1.5	4.52	5.15	
ETH_00006710	6.3	3.09	0.44	
ETH_00006715	9	5.71	2.54	
ETH_00006720	33.6	5.6	0.52	
ETH_00006725	9.4	4.58	1.35	
ETH_00006730	15.3	4.68	0.74	
ETH_00006735	3.5	3.41	1.59	
ETH_00006740	8.2	3.24	0.2	
ETH_00006745	-1.1	0.07	0.2	
ETH_00006750	-6.9	0.14	2.92	
