[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00039115	1.6	4.21	3.56	
ETH_00039120	-3.7	0.17	2.05	
ETH_00039125	5.4	4.78	2.34	
ETH_00039130	1.3	0.8	0.41	
ETH_00039135	-2	4.04	5.05	
ETH_00039140	-1.8	5.03	5.91	
ETH_00039145	1.9	6.17	5.24	
ETH_00039150	-5.9	4.43	7.01	
ETH_00039155	-48.1	1.59	7.18	
ETH_00039160	-1.1	0.94	1.02	
ETH_00039165	-137.5	1.69	8.8	
ETH_00039170	-36.1	0.61	5.78	
ETH_00039175	46.2	5.77	0.24	
ETH_00039180	22.4	4.56	0.08	
ETH_00039185	-46.3	1.89	7.42	
ETH_00039190	-31.6	2.93	7.91	
ETH_00039195	10.1	5.13	1.79	
ETH_00039200	-41.1	0.1	5.46	
ETH_00039205	-34.1	0.08	5.17	
ETH_00039210	-57.9	1.06	6.92	
ETH_00039215	-12.1	1.98	5.57	
ETH_00039220	1.3	6.28	5.93	
ETH_00039225	-3.1	4.72	6.35	
ETH_00039230	7.8	3.4	0.44	
ETH_00039235	-1.4	3.21	3.71	
ETH_00039240	1.9	2.5	1.57	
ETH_00039245	11.5	4.37	0.85	
ETH_00039250	-56.4	0.5	6.32	
ETH_00039255	7.4	5.37	2.48	
ETH_00039260	2.4	2.31	1.07	
ETH_00039265	1	2.87	2.84	
ETH_00039270	15.7	6.7	2.73	
ETH_00039275	2.1	3.96	2.92	
ETH_00039280	15.8	4.1	0.12	
ETH_00039285	-1.3	5.03	5.38	
ETH_00039290	5.5	3.84	1.38	
ETH_00039295	1.5	4.99	4.42	
ETH_00039300	4	5.25	3.25	
ETH_00039305	-7.8	3.67	6.64	
ETH_00039310	-1.2	4.27	4.55	
ETH_00039315	-1.2	0	0.3	
ETH_00039320	8.2	4.72	1.68	
ETH_00039325	5.5	6.06	3.6	
ETH_00039330	1.2	0.31	0	
ETH_00039335	-1.4	0	0.45	
ETH_00039340	-1.1	0	0.14	
ETH_00039345	-4.8	2.49	4.76	
ETH_00039350	103.4	6.84	0.15	
ETH_00039355	11.3	4.93	1.43	
ETH_00039360	-3.2	1.21	2.89	
ETH_00039365	1.5	0.57	0	
ETH_00039370	1.4	5.42	4.91	
ETH_00039375	1.4	2.96	2.44	
ETH_00039380	36.7	5.58	0.38	
ETH_00039385	3.3	2.16	0.42	
ETH_00039390	23.9	9.44	4.86	
ETH_00039395	-7.3	0	2.87	
ETH_00039400	14	4.75	0.94	
ETH_00039405	-1.6	5.78	6.44	
ETH_00039410	1.1	2.69	2.57	
ETH_00039415	8.9	3.28	0.14	
ETH_00039420	2.3	6	4.78	
ETH_00039425	1.6	6.54	5.9	
ETH_00039430	2.6	6.37	5	
ETH_00039435	-6.3	4.41	7.06	
ETH_00039440	-8.3	3.67	6.72	
ETH_00039445	2.7	5.02	3.56	
ETH_00039450	29.3	4.87	0	
ETH_00039455	-375	0.55	9.1	
ETH_00039460	20.7	4.93	0.55	
ETH_00039465	1	2.36	2.29	
ETH_00039470	-9.1	4.77	7.95	
ETH_00039475	-23.7	1.37	5.94	
ETH_00039480	-19.9	0.45	4.76	
ETH_00039485	-31.2	0.26	5.23	
ETH_00039490	-1.7	0.23	0.97	
ETH_00039495	-21.5	1.98	6.41	
ETH_00039500	6.3	3.81	1.15	
ETH_00039505	3.1	5.41	3.8	
ETH_00039510	-32.1	1.08	6.08	
ETH_00039515	4	5.37	3.37	
ETH_00039520	3.4	2.34	0.57	
ETH_00039525	9.5	3.47	0.22	
ETH_00039530	3.7	3.32	1.44	
ETH_00039535	1	2.04	1.99	
ETH_00039540	-3.8	0.47	2.4	
ETH_00039545	-2.5	3.67	4.98	
ETH_00039550	-1.6	0	0.72	
ETH_00039555	-1.1	3.15	3.35	
ETH_00039560	-2.6	0.4	1.8	
ETH_00039565	2.1	5.53	4.49	
ETH_00039570	8.1	3.31	0.3	
ETH_00039575	8.5	3.45	0.36	
ETH_00039580	1.5	1.33	0.77	
ETH_00039585	1.4	4.07	3.55	
ETH_00039590	-1.3	4.16	4.51	
ETH_00039595	-1.4	5.59	6.11	
ETH_00039600	-3.2	4.76	6.46	
ETH_00039605	2.3	6.64	5.47	
ETH_00039610	11	4.05	0.59	
ETH_00039615	2.8	5.3	3.82	
ETH_00039620	3.8	9.67	7.73	
ETH_00039625	-2.5	5.52	6.86	
ETH_00039630	2.3	1.56	0.38	
ETH_00039635	-1.7	3.99	4.72	
ETH_00039640	7.2	5.46	2.62	
ETH_00039645	7.7	4.72	1.77	
ETH_00039650	7.7	2.96	0.03	
ETH_00039655	-9.7	1.2	4.48	
ETH_00039660	-1.7	0.62	1.4	
ETH_00039665	8.9	4.75	1.6	
ETH_00039670	-26.2	1.4	6.11	
ETH_00039675	-2.9	1.7	3.22	
ETH_00039680	-24.2	2.27	6.87	
ETH_00039685	4.6	2.28	0.08	
ETH_00039690	26.3	6.63	1.91	
ETH_00039695	3.8	5.01	3.08	
ETH_00039700	7.3	4.71	1.85	
ETH_00039705	-9.7	2.73	6.01	
ETH_00039710	-1.6	5.57	6.29	
ETH_00039715	72.7	6.56	0.37	
ETH_00039720	4.1	3.65	1.63	
ETH_00039725	-2.4	1.66	2.91	
ETH_00039730	30.3	5.65	0.73	
ETH_00039735	-3.7	1.85	3.74	
ETH_00039740	1.6	6.33	5.68	
ETH_00039745	104.1	7.13	0.43	
ETH_00039750	6.7	6.01	3.26	
ETH_00039755	3.6	5.51	3.65	
ETH_00039760	13.4	6.15	2.4	
ETH_00039765	-9.5	1.59	4.85	
ETH_00039770	-14.7	1.59	5.46	
ETH_00039775	-18.4	1.45	5.65	
ETH_00039780	-1.2	1.2	1.45	
ETH_00039785	1.2	0.96	0.72	
ETH_00039790	1.7	3.51	2.76	
ETH_00039795	73.7	6.35	0.15	
ETH_00039800	3.5	3.26	1.44	
ETH_00039805	-2.9	2.32	3.84	
ETH_00039810	-1.5	7.31	7.89	
ETH_00039815	1.3	0.81	0.39	
ETH_00039820	1.2	5.32	5.08	
ETH_00039825	-8.7	0.99	4.11	
ETH_00039830	1.4	3.96	3.47	
ETH_00039835	46.4	5.54	0	
ETH_00039840	8	6.42	3.42	
ETH_00039845	-33.6	0.4	5.47	
ETH_00039850	13.3	3.82	0.09	
ETH_00039855	-2.4	3.55	4.82	
ETH_00039860	11.6	5.93	2.4	
ETH_00039870	1	0	0	
ETH_00039875	-1.2	2.81	3.02	
ETH_00039880	-3.6	5.05	6.91	
ETH_00039885	-1	0.09	0.09	
ETH_00039890	1.5	7.57	7.03	
ETH_00039895	1.1	0.27	0.08	
ETH_00039900	-1	0.29	0.32	
ETH_00039905	-1.5	0	0.59	
ETH_00039910	1.7	3.66	2.88	
ETH_00039920	37.5	6.39	1.16	
ETH_00039925	-11	4.69	8.14	
ETH_00039930	1.3	1.38	0.95	
ETH_00039935	-1.3	0.87	1.24	
ETH_00039940	1.4	0.57	0.08	
ETH_00039945	11.1	3.47	0	
ETH_00039950	-1.5	3.01	3.61	
ETH_00039955	-1.1	0	0.1	
ETH_00039960	-1.1	0.64	0.81	
ETH_00039965	-1	0.47	0.52	
ETH_00039970	-44.3	1.09	6.56	
ETH_00039975	-1.2	0.28	0.56	
ETH_00039980	8.4	5.31	2.23	
ETH_00039985	2.2	3.95	2.84	
ETH_00039990	-11	2.87	6.33	
ETH_00039995	-31.6	0.65	5.63	
ETH_00040000	-43.7	0.25	5.7	
ETH_00040005	37.5	6.72	1.49	
ETH_00040010	18.6	4.33	0.11	
ETH_00040015	-13.9	0.1	3.9	
ETH_00040020	1.9	4.45	3.52	
ETH_00040025	3.1	4.68	3.03	
ETH_00040030	2.2	4.51	3.39	
ETH_00040035	1.8	0.97	0.11	
ETH_00040040	6.9	7.53	4.73	
ETH_00040045	2.3	1.23	0	
ETH_00040050	24.1	5.04	0.45	
ETH_00040055	21.3	4.41	0	
ETH_00040060	-23.7	2.23	6.8	
ETH_00040065	-2	0.69	1.71	
ETH_00040070	-1.5	0.98	1.59	
ETH_00040075	-5.2	5.23	7.61	
ETH_00040080	2.4	3.2	1.92	
ETH_00040085	-3.3	0.07	1.81	
ETH_00040090	-2.5	4.25	5.54	
ETH_00040095	-6.7	4.01	6.75	
ETH_00040100	-2.3	5.15	6.34	
ETH_00040105	-1.8	3.9	4.74	
ETH_00040110	-3	3.83	5.42	
ETH_00040115	-5.9	1.26	3.83	
ETH_00040120	2.2	5.02	3.91	
ETH_00040125	-6.5	0.62	3.32	
ETH_00040130	17.6	4.26	0.12	
ETH_00040135	-57.5	0.47	6.31	
ETH_00040140	58	5.86	0	
ETH_00040145	-16.9	0.69	4.77	
ETH_00040150	4.2	7.1	5.02	
ETH_00040155	-9.3	2.44	5.65	
ETH_00040160	40.5	5.41	0.07	
ETH_00040165	-6	0	2.59	
ETH_00040170	11.6	7.33	3.8	
ETH_00040175	2	4.93	3.92	
ETH_00040180	1.8	5.56	4.71	
ETH_00040185	1.2	2.47	2.2	
ETH_00040190	2.7	4.63	3.2	
ETH_00040195	-17.6	2.58	6.72	
ETH_00040200	15.5	3.95	0	
ETH_00040205	-23.5	1.77	6.33	
ETH_00040210	-1.5	0	0.61	
ETH_00040215	-101.1	1.27	7.93	
ETH_00040220	-211.3	1.2	8.93	
ETH_00040225	73.9	6.21	0	
ETH_00040230	1.2	0.22	0	
ETH_00040235	-1.1	5.47	5.62	
ETH_00040240	1.2	0.32	0	
ETH_00040245	6.9	3.13	0.35	
ETH_00040250	7.4	6.37	3.49	
ETH_00040255	2.8	3.93	2.43	
ETH_00040260	-2.3	4.23	5.4	
ETH_00040265	14.4	7.9	4.06	
ETH_00040270	-2.2	0.81	1.93	
ETH_00040275	-3.5	0	1.82	
ETH_00040280	-2	4.22	5.25	
ETH_00040285	-177	0.44	7.91	
ETH_00040290	-62	0.95	6.9	
ETH_00040295	47	6.01	0.45	
ETH_00040300	1.9	1.41	0.47	
ETH_00040305	1.1	3.73	3.55	
ETH_00040310	-5.8	0.47	3.01	
ETH_00040315	-3.3	0.75	2.46	
ETH_00040320	-1.3	5.89	6.29	
ETH_00040325	-1.6	0.25	0.89	
ETH_00040330	6.8	2.86	0.09	
ETH_00040335	1.7	2.94	2.14	
ETH_00040340	11.3	4.07	0.57	
ETH_00040345	2.4	1.35	0.08	
ETH_00040350	11.5	4.55	1.03	
ETH_00040355	3	6.26	4.66	
ETH_00040360	49.8	8.15	2.52	
ETH_00040365	1.2	0.6	0.32	
ETH_00040370	1.6	6.15	5.49	
ETH_00040375	20.2	5.25	0.92	
ETH_00040380	1.3	5.8	5.46	
ETH_00040385	-3.3	5.39	7.12	
ETH_00040390	101	6.72	0.06	
ETH_00040395	-4	3.92	5.9	
ETH_00040400	16.3	5.11	1.08	
ETH_00040405	1.5	0.69	0.08	
ETH_00040410	-5.5	1.94	4.39	
ETH_00040415	14.7	4.95	1.08	
ETH_00040420	13.8	5.54	1.76	
ETH_00040425	-16.5	2.5	6.55	
ETH_00040430	31.2	4.96	0	
ETH_00040435	6.5	4.42	1.73	
ETH_00040440	-30.1	0.23	5.14	
ETH_00040445	-1.5	0	0.62	
ETH_00040450	1.8	1.17	0.3	
ETH_00040455	-7.9	0.13	3.12	
ETH_00040460	-10.8	4.48	7.92	
ETH_00040465	33.4	5.41	0.35	
ETH_00040470	-1.2	2.84	3.1	
ETH_00040475	3.9	2.26	0.3	
ETH_00040480	4.7	6.77	4.53	
ETH_00040485	11.9	6.94	3.37	
ETH_00040490	1.2	5.14	4.94	
ETH_00040495	-56.9	2.02	7.85	
ETH_00040500	4.7	5.3	3.07	
ETH_00040505	5	3.45	1.13	
ETH_00040510	5.1	3.89	1.54	
ETH_00040515	3.3	1.99	0.28	
ETH_00040520	-17.5	3.17	7.31	
ETH_00040525	2.2	3.64	2.53	
ETH_00040530	1.2	1.55	1.28	
ETH_00040535	-2.9	3.3	4.84	
ETH_00040540	2.3	3.48	2.29	
ETH_00040545	-1.1	0.27	0.42	
ETH_00040550	1.8	6.67	5.83	
ETH_00040555	-14.3	5.07	8.9	
ETH_00040560	12.4	4.52	0.89	
ETH_00040565	-1.1	0	0.18	
ETH_00040570	-2.7	0.59	2.01	
ETH_00040575	-2.5	2.01	3.32	
ETH_00040580	-13.3	2.22	5.95	
ETH_00040585	-22.3	1.88	6.35	
ETH_00040590	2.9	2.54	1.02	
ETH_00040595	1.3	0.42	0	
ETH_00040600	-1.7	0.12	0.86	
ETH_00040605	-28.2	0.2	5.02	
ETH_00040610	5.3	4.16	1.74	
ETH_00040615	-1.4	0.39	0.82	
ETH_00040620	-3.4	5.91	7.66	
ETH_00040625	-18.8	3.35	7.59	
ETH_00040630	68.4	6.16	0.06	
ETH_00040635	1	0	0	
ETH_00040640	33	6.75	1.71	
ETH_00040645	-2.1	5.11	6.16	
ETH_00040650	1.8	5.4	4.56	
ETH_00040655	8.9	3.42	0.27	
ETH_00040660	-5.5	0.18	2.64	
ETH_00040665	1.7	1.66	0.88	
ETH_00040670	16.8	6.13	2.06	
ETH_00040675	2.6	2.12	0.74	
ETH_00040680	2	3.69	2.7	
ETH_00040685	-1.3	3.48	3.88	
ETH_00040690	7.3	5.5	2.64	
ETH_00040695	3.8	6.86	4.95	
ETH_00040700	-3.4	2.87	4.64	
ETH_00040705	-4.6	0.58	2.78	
ETH_00040710	1.9	1.21	0.26	
ETH_00040715	-9.9	1.74	5.04	
ETH_00040720	1.8	1.93	1.04	
ETH_00040725	1.8	5.16	4.29	
ETH_00040730	-220.3	1.33	9.11	
ETH_00040735	1.6	6.98	6.3	
ETH_00040740	-1.2	4.97	5.28	
ETH_00040745	18.3	6.71	2.51	
ETH_00040750	-1.3	0.28	0.68	
ETH_00040755	-1.3	5.46	5.79	
ETH_00040760	-1.1	2.33	2.5	
ETH_00040765	-18.2	1.27	5.46	
ETH_00040770	-3.3	3.42	5.15	
ETH_00040775	13.9	3.97	0.17	
ETH_00040780	1.6	3.85	3.14	
ETH_00040785	2.5	3.35	2.05	
ETH_00040790	1	3.76	3.73	
ETH_00040795	-43.2	1.42	6.85	
ETH_00040800	5.6	2.77	0.28	
ETH_00040805	-6.2	0.41	3.05	
ETH_00040810	6.3	2.64	0	
ETH_00040815	4.5	3.62	1.45	
ETH_00040820	-4.9	1.43	3.74	
ETH_00040825	-2	4.18	5.2	
ETH_00040830	1.9	5.52	4.61	
ETH_00040835	73.2	7.89	1.7	
ETH_00040840	-11	0.24	3.7	
ETH_00040845	3	4.93	3.33	
ETH_00040850	3.7	8.01	6.13	
ETH_00040855	4.8	4.47	2.19	
ETH_00040860	2.8	2.51	1.01	
ETH_00040865	-1.4	6.67	7.12	
ETH_00040870	4.2	5.09	3.01	
ETH_00040875	2.9	2.91	1.35	
ETH_00040880	3	3.56	1.98	
ETH_00040885	9	4.3	1.12	
ETH_00040890	-5.9	0.19	2.75	
ETH_00040895	-2.7	0.24	1.67	
ETH_00040900	3.6	1.87	0	
ETH_00040905	3.4	6.21	4.42	
ETH_00040910	3.5	3.89	2.09	
ETH_00040915	-7.7	0.51	3.46	
ETH_00040920	3.7	4.36	2.48	
ETH_00040925	5.6	3.63	1.16	
ETH_00040930	33	5.05	0	
ETH_00040935	8.2	3.22	0.19	
ETH_00040940	1	0	0	
ETH_00040945	5.1	3.11	0.76	
ETH_00040950	2.7	2.68	1.23	
ETH_00040955	-2.7	0	1.44	
ETH_00040960	19.7	5.08	0.78	
ETH_00040965	1.4	3.38	2.93	
ETH_00040970	1.1	3.74	3.61	
ETH_00040975	58.1	6.23	0.37	
ETH_00040980	6.9	6.08	3.29	
ETH_00040985	-5.7	0.47	3	
ETH_00040990	-1.1	1.53	1.63	
ETH_00040995	-6	3.9	6.48	
ETH_00041000	-12.2	0.55	4.16	
ETH_00041005	-2	0.73	1.71	
ETH_00041010	5.7	5.84	3.34	
ETH_00041015	-31.1	0	4.96	
ETH_00041020	-37.9	0.87	6.11	
ETH_00041025	-2.9	4.21	5.76	
ETH_00041030	19.5	4.51	0.23	
ETH_00041035	39.9	6.48	1.17	
ETH_00041040	-6.6	4.33	7.05	
ETH_00041045	-37.7	0.62	5.85	
ETH_00041050	6.9	3.55	0.76	
ETH_00041055	-1.8	4	4.88	
ETH_00041060	1.9	3.97	3.05	
ETH_00041065	-8.2	3.74	6.77	
ETH_00041070	2.2	5.79	4.64	
ETH_00041075	9.4	3.6	0.36	
ETH_00041080	1	0	0	
ETH_00041085	10	5.82	2.5	
ETH_00041090	4.5	5.7	3.54	
ETH_00041095	3.6	4.78	2.92	
ETH_00041100	-51.7	0.35	6.04	
ETH_00041105	-1.4	4.36	4.81	
ETH_00041110	-5.2	0.22	2.6	
ETH_00041115	151.4	7.4	0.15	
ETH_00041120	146.2	7.98	0.79	
ETH_00041125	50.5	5.74	0.08	
ETH_00041130	18.3	4.26	0.06	
ETH_00041135	-3.3	4.51	6.23	
ETH_00041140	-1.6	4.91	5.57	
ETH_00041145	1.4	7.96	7.5	
ETH_00041150	-14.8	0.42	4.31	
ETH_00041155	2.8	3.59	2.1	
ETH_00041160	2	4.95	3.96	
ETH_00041165	2.4	6.56	5.28	
ETH_00041170	16.4	4.24	0.2	
ETH_00041175	7.4	3.8	0.9	
ETH_00041180	4.3	5.84	3.75	
ETH_00041185	-132.8	1.22	8.27	
ETH_00041190	30.7	5.16	0.21	
ETH_00041195	-63.9	1.93	7.93	
ETH_00041200	1	0.13	0.07	
ETH_00041205	1.4	2.32	1.87	
ETH_00041210	7	6.7	3.89	
ETH_00041215	38.8	6.39	1.11	
ETH_00041220	1.8	5.55	4.68	
ETH_00041225	11.9	4.91	1.34	
ETH_00041230	-1.2	3.14	3.36	
ETH_00041235	1	0	0	
ETH_00041240	-3.9	1.29	3.25	
ETH_00041245	52.7	5.72	0	
ETH_00041250	11.2	4.15	0.67	
ETH_00041255	-5.2	2	4.38	
ETH_00041260	4.7	2.87	0.64	
ETH_00041265	61.9	5.95	0	
ETH_00041270	1.7	0.84	0.09	
ETH_00041275	1.4	3.8	3.3	
ETH_00041280	1.1	0.77	0.64	
ETH_00041285	1.1	0.16	0.05	
ETH_00041290	1.1	1.99	1.84	
ETH_00041295	-2.8	1.62	3.11	
ETH_00041300	-1.6	0.19	0.83	
ETH_00041305	2.3	3.41	2.24	
ETH_00041310	1.5	6.01	5.44	
ETH_00041315	2.2	4.76	3.63	
ETH_00041320	-2	5.05	6.04	
ETH_00041325	38.6	5.51	0.24	
ETH_00041330	50.5	5.85	0.19	
ETH_00041335	1.9	2.59	1.65	
ETH_00041340	3.8	4.45	2.54	
ETH_00041345	5.2	2.62	0.24	
ETH_00041350	8	3.88	0.88	
ETH_00041355	-4.1	2.37	4.41	
ETH_00041360	-6.6	1.48	4.19	
ETH_00041365	-20.8	2.22	6.6	
ETH_00041370	13.1	5.42	1.71	
ETH_00041375	17.4	4.64	0.51	
ETH_00041380	-5	3.2	5.53	
ETH_00041385	-1.3	0.1	0.5	
ETH_00041390	2.5	2.75	1.43	
ETH_00041395	3.1	4.32	2.68	
ETH_00041400	2.7	8.16	6.72	
ETH_00041405	1.1	5.41	5.23	
ETH_00041410	2.4	6.18	4.9	
ETH_00041415	-1.2	5.57	5.79	
ETH_00041420	-68	1.42	7.51	
ETH_00041425	-3.9	0.87	2.84	
ETH_00041430	-9.7	1.76	5.04	
ETH_00041435	2.6	2.95	1.57	
ETH_00041440	-7.1	4.23	7.05	
ETH_00041445	5	2.37	0.06	
ETH_00041450	11.2	3.6	0.12	
ETH_00041455	-12.8	0.09	3.77	
ETH_00041460	15.1	3.92	0	
ETH_00041465	1.7	1.9	1.09	
ETH_00041470	1.4	5.68	5.23	
ETH_00041475	-1.1	0.11	0.3	
ETH_00041480	4.1	6.25	4.23	
ETH_00041485	-5.3	3.17	5.58	
ETH_00041490	-1.4	4.63	5.15	
ETH_00041495	-2.5	0.6	1.9	
ETH_00041500	1	0.35	0.3	
ETH_00041505	-36.5	2.33	7.52	
ETH_00041510	-1.4	0.59	1.11	
ETH_00041515	5.6	3.36	0.86	
ETH_00041520	-17.3	0.72	4.84	
ETH_00041525	1.4	4.64	4.16	
ETH_00041530	12	3.59	0	
ETH_00041535	-11.9	4.17	7.74	
ETH_00041540	2.2	1.2	0.09	
ETH_00041545	4.6	3.61	1.41	
ETH_00041550	36.6	5.19	0	
ETH_00041555	11.8	5.21	1.65	
ETH_00041560	1.9	4.49	3.59	
ETH_00041565	55.4	5.79	0	
ETH_00041570	6.9	5.44	2.64	
ETH_00041575	-61.1	1.76	7.69	
ETH_00041580	-80	1.03	7.36	
ETH_00041585	-8.6	0.74	3.84	
ETH_00041590	4	2.28	0.29	
ETH_00041595	2	1.62	0.59	
ETH_00041600	-5	0	2.31	
ETH_00041605	-1.4	0	0.52	
ETH_00041610	2	1.03	0	
ETH_00041615	-1.5	1	1.62	
ETH_00041620	-6.7	4.64	7.39	
ETH_00041625	-1.4	4.7	5.14	
ETH_00041630	7.2	2.85	0	
ETH_00041635	2	2.07	1.06	
ETH_00041640	14.5	3.9	0.04	
ETH_00041645	10.4	3.69	0.31	
ETH_00041650	5.9	3.02	0.46	
ETH_00041655	5.8	3.41	0.87	
ETH_00041660	-21.4	0.84	5.26	
ETH_00041665	1	4.83	4.8	
ETH_00041670	1.2	4.45	4.22	
ETH_00041675	1	0	0	
ETH_00041680	95.7	6.83	0.25	
ETH_00041685	10.5	4.16	0.77	
ETH_00041690	1	1.06	1.01	
ETH_00041695	1.1	0.17	0	
ETH_00041700	-32.1	2.77	7.77	
ETH_00041705	1.7	4.81	4.06	
ETH_00041710	17.1	4.35	0.25	
ETH_00041715	6.2	2.69	0.07	
ETH_00041720	1	0	0	
ETH_00041725	22.5	4.9	0.41	
ETH_00041730	1.2	0.69	0.39	
ETH_00041735	9.5	4.41	1.17	
ETH_00041740	-4.5	4.11	6.29	
ETH_00041745	2.1	3.19	2.15	
ETH_00041750	-1.1	7.18	7.29	
ETH_00041755	-5.8	1.77	4.3	
ETH_00041760	1.2	5.59	5.28	
ETH_00041765	1.2	2.37	2.16	
ETH_00041770	-2.2	7.48	8.6	
ETH_00041775	7.4	8.25	5.36	
ETH_00041780	1.7	2.22	1.43	
ETH_00041785	1.7	2.32	1.52	
ETH_00041790	-2.6	1.6	2.99	
ETH_00041795	-2.2	0	1.16	
ETH_00041800	-1.7	2.18	2.97	
ETH_00041805	1.2	6.81	6.54	
ETH_00041810	-1.9	0.42	1.36	
ETH_00041815	4.2	3.77	1.71	
ETH_00041820	3.5	6.77	4.97	
ETH_00041825	3.7	4.31	2.43	
ETH_00041830	-6.4	0.67	3.36	
ETH_00041835	13.7	7.67	3.9	
ETH_00041840	-1.6	2.83	3.49	
ETH_00041845	1.6	6.06	5.37	
ETH_00041850	24.8	5.33	0.7	
ETH_00041855	6.8	3.02	0.26	
ETH_00041860	1	0.27	0.26	
ETH_00041865	1.1	0.76	0.61	
ETH_00041870	-20.1	1.83	6.16	
ETH_00041875	20.2	5.52	1.19	
ETH_00041880	-2.4	3.8	5.07	
ETH_00041885	9.5	5.95	2.71	
ETH_00041890	2.4	6.02	4.77	
ETH_00041895	2.5	5.89	4.55	
ETH_00041900	7.9	6.9	3.92	
ETH_00041905	6.8	3.11	0.34	
ETH_00041910	-1.4	4.39	4.83	
ETH_00041915	-1.7	3.57	4.36	
ETH_00041920	-1.7	0.43	1.17	
ETH_00041925	-1.6	5.25	5.93	
ETH_00041930	-1.8	2.32	3.15	
ETH_00041935	-6.2	2.03	4.66	
ETH_00041940	-1.9	1.67	2.59	
ETH_00041945	-8.2	0.93	3.97	
ETH_00041950	-3.6	3.72	5.57	
ETH_00041955	10.8	3.45	0.02	
ETH_00041960	-1.1	2.87	3.03	
ETH_00041965	18.6	5.61	1.39	
ETH_00041970	35.2	8.27	3.14	
ETH_00041975	-1.8	1.82	2.68	
ETH_00041980	2.9	8.54	7.03	
ETH_00041985	15.6	6.79	2.83	
ETH_00041990	-1.8	4.74	5.57	
ETH_00041995	-1.4	0.58	1.07	
ETH_00042000	1.8	4.25	3.4	
ETH_00042005	2.1	5.65	4.56	
ETH_00042010	-1.1	0.24	0.32	
ETH_00042015	2.2	1.13	0	
ETH_00042020	2.4	1.47	0.22	
ETH_00042025	3.1	5.78	4.13	
ETH_00042030	-17.7	0.61	4.76	
ETH_00042035	9.8	3.4	0.11	
ETH_00042040	7.8	6.61	3.65	
ETH_00042045	-67.9	1.87	7.95	
ETH_00042050	3.5	5.7	3.89	
ETH_00042055	-2.1	0.25	1.3	
ETH_00042060	-281.4	1.61	9.74	
ETH_00042065	8.5	3.22	0.13	
ETH_00042070	-2.6	0.56	1.94	
ETH_00042075	4.8	6.15	3.89	
ETH_00042080	1.9	4.44	3.49	
ETH_00042085	2.1	1.07	0	
ETH_00042090	-39.4	1.47	6.77	
ETH_00042095	-26.1	0.09	4.79	
ETH_00042100	-1.8	5.09	5.97	
ETH_00042105	-37.7	2.51	7.74	
ETH_00042110	1.9	6.73	5.79	
ETH_00042115	2.8	5.22	3.76	
ETH_00042120	-1.8	3.52	4.39	
ETH_00042125	-5.9	0	2.55	
ETH_00042135	-1.7	4.9	5.68	
ETH_00042140	11.6	7.69	4.15	
ETH_00042145	41.3	5.51	0.14	
ETH_00042150	2.2	1.69	0.52	
ETH_00042155	2.1	3.55	2.46	
ETH_00042160	15.4	4.02	0.08	
ETH_00042165	1.2	1.18	0.93	
ETH_00042170	-5.4	1.27	3.71	
ETH_00042175	-10.6	0.93	4.33	
ETH_00042180	14.4	3.9	0.05	
ETH_00042185	-4.8	2.53	4.8	
ETH_00042190	1.1	3.13	2.98	
ETH_00042195	1.5	3.98	3.43	
ETH_00042200	3.4	3.63	1.85	
ETH_00042205	6.6	3.56	0.82	
ETH_00042210	2.5	1.42	0.12	
ETH_00042215	-2.1	4.15	5.19	
ETH_00042220	6.4	2.75	0.06	
ETH_00042225	1.4	0.65	0.16	
ETH_00042230	1.2	4.24	3.95	
ETH_00042235	-11.9	2.21	5.78	
ETH_00042240	6.3	3.74	1.08	
ETH_00042245	8.1	3.82	0.8	
ETH_00042250	-5.9	3.19	5.76	
ETH_00042255	-4.7	1.81	4.05	
ETH_00042260	1.7	3.6	2.79	
ETH_00042265	1.3	4.43	4.03	
ETH_00042270	16.5	4.22	0.18	
ETH_00042275	-53.6	0.61	6.35	
ETH_00042280	3	5.32	3.75	
ETH_00042285	-43.5	1.13	6.57	
ETH_00042290	4.3	2.34	0.24	
ETH_00042295	-3.8	0.51	2.43	
ETH_00042300	2.6	2.08	0.72	
ETH_00042305	6.5	3.13	0.44	
ETH_00042310	-1.1	0	0.1	
ETH_00042315	1.8	2.26	1.44	
ETH_00042320	7.2	4.21	1.36	
ETH_00042325	1.6	1.51	0.83	
ETH_00042330	-2.8	0.21	1.68	
ETH_00042335	3.3	2.87	1.15	
ETH_00042340	-7.7	2.07	5.01	
ETH_00042345	-1.1	5.36	5.52	
ETH_00042350	2.6	1.64	0.24	
ETH_00042355	6.9	4.29	1.5	
ETH_00042360	1	0.09	0.05	
ETH_00042365	3.7	5.62	3.72	
ETH_00042370	-2.4	2.18	3.44	
ETH_00042375	5	4.97	2.64	
ETH_00042380	5.8	5.24	2.7	
ETH_00042385	-1	1.53	1.56	
ETH_00042390	5.5	3.82	1.35	
ETH_00042395	26.8	5.11	0.36	
ETH_00042400	-10.8	0.84	4.27	
ETH_00042405	-6.5	0.5	3.2	
ETH_00042410	11.3	5.47	1.97	
ETH_00042415	5.9	7.4	4.83	
ETH_00042420	1.4	6.92	6.4	
ETH_00042425	-671.8	1.44	10.83	
ETH_00042430	-21.7	1.96	6.4	
ETH_00042435	6	3.28	0.68	
ETH_00042440	1.3	0.6	0.2	
ETH_00042445	-8.8	4.94	8.09	
