[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00024085	247.3	11.53	3.58	
ETH_00024090	-24.2	2.67	7.27	
ETH_00024095	1.5	2.97	2.39	
ETH_00024100	13.5	7.19	3.43	
ETH_00024105	-3.7	0.74	2.64	
ETH_00024110	-3.3	0.48	2.19	
ETH_00024115	-13.6	0.21	3.98	
ETH_00024120	-4.1	2.98	5.03	
ETH_00024125	-5.4	2.43	4.85	
ETH_00024130	-1.1	5.57	5.71	
ETH_00024135	-1.3	8.06	8.42	
ETH_00024140	3.1	6.93	5.3	
ETH_00024145	3.9	4.57	2.62	
ETH_00024150	-6.5	0.83	3.54	
ETH_00024155	-281.8	1.97	10.11	
ETH_00024160	6	3.83	1.25	
ETH_00024165	-5.3	3.07	5.47	
ETH_00024170	-3.5	2.32	4.13	
ETH_00024175	1	0.31	0.26	
ETH_00024180	-67.7	0	6.08	
ETH_00024185	-1.2	4.46	4.75	
ETH_00024190	-1.4	6.31	6.83	
ETH_00024195	7	5.07	2.27	
ETH_00024200	-9.2	3.08	6.27	
ETH_00024205	-8.6	1.39	4.5	
ETH_00024210	-14.4	0.62	4.46	
ETH_00024215	-3.4	2.33	4.08	
ETH_00024220	6.2	4.11	1.48	
ETH_00024225	2.1	1.26	0.18	
ETH_00024230	1.7	3.02	2.26	
ETH_00024235	40.7	5.72	0.37	
ETH_00024240	6.7	2.93	0.17	
ETH_00024245	-1.6	1.26	1.92	
ETH_00024250	-2.9	0.29	1.85	
ETH_00024255	-27.4	0.08	4.86	
ETH_00024260	-1.2	7.55	7.82	
ETH_00024265	1.7	1.6	0.84	
ETH_00024270	-1.3	6.44	6.83	
ETH_00024275	-1.1	0.08	0.23	
ETH_00024280	1.6	1.57	0.87	
ETH_00024285	1.9	3.5	2.57	
ETH_00024290	-1.5	1.72	2.27	
ETH_00024295	5.8	5.45	2.91	
ETH_00024300	6.9	7.41	4.62	
ETH_00024305	2.8	1.63	0.13	
ETH_00024310	-5.2	3.24	5.62	
ETH_00024315	2	3.3	2.29	
ETH_00024320	3	6.98	5.38	
ETH_00024325	-3.7	3.44	5.34	
ETH_00024330	-1.6	0.1	0.79	
ETH_00024335	-2.3	0.36	1.56	
ETH_00024340	-1.2	7.33	7.53	
ETH_00024345	2.2	6.36	5.23	
ETH_00024350	-3.5	3.49	5.28	
ETH_00024355	7	6.9	4.09	
ETH_00024360	-7.4	2.17	5.05	
ETH_00024365	1.7	5.5	4.72	
ETH_00024370	1.7	0.81	0.07	
ETH_00024375	2.8	7.6	6.14	
ETH_00024380	11.2	6.96	3.48	
ETH_00024385	4	6.02	4.01	
ETH_00024390	1.9	4.26	3.3	
ETH_00024395	5.5	5.74	3.27	
ETH_00024400	-1.1	7.62	7.7	
ETH_00024405	1.1	7.78	7.7	
ETH_00024410	7.6	7.28	4.35	
ETH_00024415	-11.9	4.45	8.02	
ETH_00024420	-26.5	1.61	6.34	
ETH_00024425	1.9	2.12	1.2	
ETH_00024430	-1.4	0.39	0.91	
ETH_00024435	8.1	6.42	3.4	
ETH_00024440	1.6	6.35	5.66	
ETH_00024445	-1.4	1.29	1.78	
ETH_00024450	1.8	5.45	4.63	
ETH_00024455	1.3	5.59	5.18	
ETH_00024460	-11.4	0.56	4.07	
ETH_00024465	23.1	9.14	4.61	
ETH_00024470	4.2	4.93	2.86	
ETH_00024475	-8.2	3.27	6.29	
ETH_00024480	1.8	1.06	0.19	
ETH_00024485	68	6.48	0.39	
ETH_00024490	-6.1	0.42	3.03	
ETH_00024495	34.7	7.89	2.77	
ETH_00024500	1652.3	12.09	1.4	
ETH_00024505	-13	2.54	6.24	
ETH_00024510	18.3	4.19	0	
ETH_00024515	-2.9	1.68	3.22	
ETH_00024520	-2.6	1.34	2.7	
ETH_00024525	2.8	4.28	2.79	
ETH_00024530	3.6	3.06	1.23	
ETH_00024535	-1.5	5.93	6.52	
ETH_00024540	20.4	8.36	4	
ETH_00024545	-1.3	3.97	4.3	
ETH_00024550	6.7	3.23	0.49	
ETH_00024555	77.2	6.6	0.33	
ETH_00024560	12.2	3.9	0.29	
ETH_00024565	-1.2	0	0.25	
ETH_00024570	-51.9	1.99	7.69	
ETH_00024575	23.1	9.2	4.67	
ETH_00024590	-104.6	0.95	7.66	
ETH_00024595	-86.8	0.52	6.96	
ETH_00024600	42.8	6.19	0.77	
ETH_00024605	2.3	5.19	3.98	
ETH_00024610	-626.3	0.28	9.57	
ETH_00024615	-3.3	0.4	2.11	
ETH_00024620	-68.2	0.91	7	
ETH_00024625	-8.3	3.7	6.75	
ETH_00024630	1.1	0.67	0.54	
ETH_00024635	-1.3	0.57	0.99	
ETH_00024640	-2.4	0	1.28	
ETH_00024645	2	6.73	5.72	
ETH_00024650	1.4	6.92	6.43	
ETH_00024655	6.7	9.13	6.38	
ETH_00024660	5.8	8.01	5.48	
ETH_00024665	-1.4	6.47	6.93	
ETH_00024670	11	5.35	1.89	
ETH_00024675	2.6	2.22	0.85	
ETH_00024680	-8	0.71	3.71	
ETH_00024685	-7.8	4.43	7.39	
ETH_00024690	-12.6	2.49	6.14	
ETH_00024695	-117.2	0.4	7.27	
ETH_00024700	-1.9	3.07	3.96	
ETH_00024705	1.3	6.23	5.88	
ETH_00024710	-1.6	6.77	7.46	
ETH_00024715	-29.3	2.63	7.5	
ETH_00024720	-40.7	2.13	7.48	
ETH_00024725	6.9	4.97	2.18	
ETH_00024730	2.7	7.69	6.23	
ETH_00024735	-1.2	6.06	6.37	
ETH_00024740	-1004	1.1	11.08	
ETH_00024745	-72.4	0.31	6.49	
ETH_00024750	6.6	8.74	6.02	
ETH_00024755	-3.5	1.41	3.21	
ETH_00024760	-1.5	3.37	3.94	
ETH_00024765	-1.4	4.3	4.81	
ETH_00024770	77.7	8.01	1.73	
ETH_00024775	5.3	6.63	4.23	
ETH_00024780	1.7	5.3	4.55	
ETH_00024785	8.6	4.59	1.49	
ETH_00024790	24.6	4.62	0	
ETH_00024795	-5.1	2.75	5.11	
ETH_00024800	-2.6	6.85	8.25	
ETH_00024805	14.8	5.13	1.24	
ETH_00024810	-1.3	5.91	6.34	
ETH_00024815	9.3	6.32	3.11	
ETH_00024820	-2.3	2.2	3.4	
ETH_00024825	-3.1	2.4	4.04	
ETH_00024830	35.4	7.07	1.92	
ETH_00024835	-4.9	0.48	2.79	
ETH_00024840	14.2	5.15	1.32	
ETH_00024845	1.4	5.82	5.3	
ETH_00024850	3.1	4.88	3.26	
ETH_00024855	-2.6	3.58	4.96	
ETH_00024860	-51.6	2.4	8.09	
ETH_00024865	-2.6	2.04	3.42	
ETH_00024870	2.9	3.31	1.79	
ETH_00024875	-2.4	1.45	2.73	
ETH_00024880	1.2	1.14	0.9	
ETH_00024885	1.1	0.49	0.4	
ETH_00024890	27.8	4.9	0.1	
ETH_00024895	-140.5	0.42	7.56	
ETH_00024900	1.2	2.81	2.51	
ETH_00024905	-10.3	3.89	7.25	
ETH_00024910	-32.1	0.58	5.58	
ETH_00024915	4.9	2.45	0.16	
ETH_00024920	-1.1	0	0.14	
ETH_00024925	2345.1	12.03	0.83	
ETH_00024930	1140.3	11.65	1.5	
ETH_00024935	-2.7	3.33	4.75	
ETH_00024940	-5.9	4.84	7.41	
ETH_00024945	-4.4	4.83	6.95	
ETH_00024950	-2.7	3.03	4.48	
ETH_00024955	-3	3.47	5.07	
ETH_00024960	130.9	7.53	0.49	
ETH_00024965	151.8	9.36	2.12	
ETH_00024970	-4.7	1.64	3.86	
ETH_00024975	-1.6	2.79	3.46	
ETH_00024980	-3.4	3.67	5.44	
ETH_00024985	-14.6	3.62	7.49	
ETH_00024990	-1.8	0.25	1.12	
ETH_00024995	-1.1	0	0.12	
ETH_00025000	36	5.68	0.51	
ETH_00025005	1.6	1.29	0.63	
ETH_00025010	1.1	0.37	0.27	
ETH_00025015	1.2	0.39	0.13	
ETH_00025020	-2.1	1.5	2.54	
ETH_00025025	2.5	1.84	0.51	
ETH_00025030	-5.4	0	2.42	
ETH_00025035	-181.8	0.16	7.67	
ETH_00025040	-243.9	0.32	8.25	
ETH_00025045	-242.8	0.45	8.38	
ETH_00025050	-53.1	0.24	5.97	
ETH_00025055	-3.6	1.51	3.36	
ETH_00025060	3.8	4.69	2.77	
ETH_00025065	1.9	1.49	0.58	
ETH_00025070	1.2	3.99	3.71	
ETH_00025075	2.4	5.11	3.83	
ETH_00025080	-3.7	3.37	5.24	
ETH_00025085	9.1	7.39	4.21	
ETH_00025090	-2.1	3.47	4.51	
ETH_00025095	-11.1	0.49	3.96	
ETH_00025100	-5.5	0	2.47	
ETH_00025105	3.5	4.49	2.67	
ETH_00025110	-49.9	0.87	6.51	
ETH_00025115	-1.9	3.18	4.13	
ETH_00025120	-1.1	0.22	0.35	
ETH_00025125	1.8	4.05	3.22	
ETH_00025130	-13.4	1.35	5.09	
ETH_00025135	-1.4	1.11	1.62	
ETH_00025140	-1.1	1.74	1.83	
ETH_00025145	1.6	1.17	0.48	
ETH_00025150	-4.1	5.07	7.1	
ETH_00025155	-1.5	4.26	4.87	
ETH_00025160	-1.3	0	0.42	
ETH_00025165	-3.5	3.63	5.46	
ETH_00025170	-3.8	2.91	4.86	
ETH_00025175	5.7	3	0.48	
ETH_00025180	1.6	1.3	0.63	
ETH_00025185	2.1	3.23	2.2	
ETH_00025190	1.9	3.05	2.15	
ETH_00025195	4	2.44	0.43	
ETH_00025200	-1.2	1.2	1.51	
ETH_00025205	-46.3	0.53	6.06	
ETH_00025210	11.6	3.88	0.34	
ETH_00025215	-30.8	0	4.94	
ETH_00025220	-3.1	0.59	2.21	
ETH_00025225	-27.6	2.06	6.85	
ETH_00025230	-95.7	0.27	6.85	
ETH_00025235	-26.1	2.28	6.99	
ETH_00025240	-1.5	0.5	1.07	
ETH_00025245	-1	0.02	0.02	
ETH_00025250	7.7	2.94	0	
ETH_00025255	-1.7	0	0.77	
ETH_00025260	-1.1	0	0.12	
ETH_00025265	1	0	0	
ETH_00025270	-1.1	0.21	0.4	
ETH_00025275	-1.3	1.31	1.65	
ETH_00025280	2.4	4.83	3.59	
ETH_00025285	-1.9	0.49	1.4	
ETH_00025290	1.4	0.73	0.29	
ETH_00025295	8.5	3.29	0.19	
ETH_00025300	1.8	0.84	0	
ETH_00025305	61	9.52	3.59	
ETH_00025310	1.2	1.97	1.73	
ETH_00025315	9	6.54	3.36	
ETH_00025320	7.8	4.92	1.95	
ETH_00025325	5.2	3.15	0.78	
ETH_00025330	3.1	4.42	2.78	
ETH_00025335	6.6	3.09	0.36	
ETH_00025340	3.5	2.89	1.1	
ETH_00025345	34.1	9.01	3.92	
ETH_00025350	-294.1	0	8.2	
ETH_00025355	-231.9	0.61	8.47	
ETH_00025360	1.5	5.41	4.83	
ETH_00025365	2.6	11.71	10.31	
ETH_00025370	1.9	1.47	0.57	
ETH_00025375	50.8	5.99	0.32	
ETH_00025380	3.5	5.94	4.15	
ETH_00025385	5.2	5.22	2.85	
ETH_00025390	-21	1.07	5.46	
ETH_00025395	-25.9	1.11	5.8	
ETH_00025400	-1.1	4.36	4.51	
ETH_00025405	-1.4	0.33	0.87	
ETH_00025410	-1.4	0.33	0.86	
ETH_00025415	-7.6	0.76	3.69	
ETH_00025420	-3.8	0.58	2.49	
ETH_00025425	1.1	3.51	3.33	
ETH_00025430	1.4	0.6	0.16	
ETH_00025435	2.1	1.1	0	
ETH_00025440	6.4	6.14	3.46	
ETH_00025445	6.4	2.81	0.13	
ETH_00025450	48.8	7.89	2.28	
ETH_00025455	-2.7	0.36	1.78	
ETH_00025460	-252.1	1.18	9.15	
ETH_00025465	7.8	5.1	2.13	
ETH_00025470	13.7	5.33	1.55	
ETH_00025475	2.3	1.95	0.78	
ETH_00025480	1.1	2.25	2.14	
ETH_00025485	-11.2	0.65	4.14	
ETH_00025490	3	5.21	3.63	
ETH_00025495	-3.2	1	2.66	
ETH_00025500	-112.6	0.23	7.05	
ETH_00025505	1	0.2	0.17	
ETH_00025510	1	0.14	0.07	
ETH_00025515	1.6	2.22	1.57	
ETH_00025520	2	2.26	1.25	
ETH_00025525	3.1	1.96	0.34	
ETH_00025530	42.7	5.86	0.44	
ETH_00025535	20.1	7.99	3.67	
ETH_00025540	8.6	6.01	2.91	
ETH_00025545	153.1	9.23	1.97	
ETH_00025550	-1	0.13	0.14	
ETH_00025555	-160.7	0.16	7.49	
ETH_00025560	18.7	4.46	0.24	
ETH_00025565	5.1	2.55	0.19	
ETH_00025570	3.3	8.35	6.63	
ETH_00025575	-1.2	0	0.27	
ETH_00025580	22.2	7.54	3.06	
ETH_00025585	-2.1	3.04	4.12	
ETH_00025590	14.1	7.04	3.23	
ETH_00025595	-8	3.77	6.77	
ETH_00025600	68.3	9.53	3.44	
ETH_00025605	3.6	3.3	1.43	
ETH_00025610	-4.5	2.07	4.24	
ETH_00025615	-27.8	0.81	5.6	
ETH_00025620	-1.2	1.01	1.31	
ETH_00025625	1.2	3.71	3.41	
ETH_00025630	1	0.72	0.69	
ETH_00025635	-1.9	2.99	3.93	
ETH_00025640	-2.4	5.18	6.47	
ETH_00025645	-1.7	0	0.73	
ETH_00025650	-1.4	0.06	0.55	
ETH_00025655	-1.2	0	0.29	
ETH_00025660	1	0.12	0.06	
ETH_00025665	-1.2	0.89	1.18	
ETH_00025670	6.8	6.5	3.74	
ETH_00025675	-1.2	6.97	7.24	
ETH_00025680	-1.1	0.15	0.32	
ETH_00025685	-2.1	6.17	7.23	
ETH_00025690	-1	1.41	1.46	
ETH_00025695	-2.9	4.85	6.37	
ETH_00025700	1.2	6.04	5.79	
ETH_00025705	-39.6	0.06	5.37	
ETH_00025710	2.2	7.5	6.34	
ETH_00025715	1.3	7.55	7.12	
ETH_00025720	-1.6	7.44	8.11	
ETH_00025725	-27	1.69	6.45	
ETH_00025730	-3.1	0.28	1.9	
ETH_00025735	-77.2	4.83	11.1	
ETH_00025740	-2.7	0.99	2.42	
ETH_00025745	-3.7	0.4	2.28	
ETH_00025750	1.6	3.29	2.64	
ETH_00025755	5.6	7.83	5.34	
ETH_00025760	-1.2	0	0.32	
ETH_00025765	3.6	4.85	3.02	
ETH_00025770	3.2	7.49	5.82	
ETH_00025775	1	2.06	2.06	
ETH_00025780	1	0.08	0.04	
ETH_00025785	9.2	3.4	0.2	
ETH_00025790	1.2	3.11	2.83	
ETH_00025795	-1	0.79	0.81	
ETH_00025850	-4.8	0.19	2.44	
ETH_00025855	1.1	5.98	5.81	
ETH_00025860	-1.3	2.89	3.28	
ETH_00025865	-1.4	4.47	4.98	
ETH_00025870	1.8	7.31	6.43	
ETH_00025895	-2.9	0	1.52	
ETH_00025900	-1.5	0.05	0.63	
ETH_00025905	1.1	5.54	5.36	
ETH_00025910	-1.6	5.57	6.29	
ETH_00025915	-2.3	6.3	7.53	
ETH_00025920	-265.3	0.41	8.46	
ETH_00025925	-12	0.69	4.28	
ETH_00025930	-1.4	3.26	3.73	
ETH_00025935	11.8	5.5	1.93	
ETH_00025940	16.1	4.91	0.91	
ETH_00025945	-8	4.29	7.29	
ETH_00025950	-6.8	0.21	2.98	
ETH_00025955	-1.4	1.78	2.3	
ETH_00025960	-2	0.22	1.22	
ETH_00025965	-4.9	0.06	2.36	
ETH_00025970	3.5	6.23	4.43	
ETH_00025975	-49.2	0.65	6.27	
ETH_00025980	1.7	3.34	2.58	
ETH_00025985	6	4.63	2.06	
ETH_00025990	-2.3	4.02	5.25	
ETH_00025995	1.8	1.04	0.21	
ETH_00026000	-1.4	5.87	6.34	
ETH_00026005	3.2	3.23	1.54	
ETH_00026010	1.1	0.15	0.08	
ETH_00026015	2.3	4.97	3.8	
ETH_00026020	2.1	1.19	0.13	
ETH_00026025	1.3	0.5	0.14	
ETH_00026030	1.1	0.16	0.09	
ETH_00026035	1	0	0	
ETH_00026040	-1.2	0.21	0.48	
ETH_00026045	-1.4	0	0.44	
ETH_00026050	8.3	4.33	1.27	
ETH_00026055	-1.1	0	0.17	
ETH_00026060	1	0	0	
ETH_00026065	1.3	0.63	0.23	
ETH_00026070	-4	4.76	6.74	
ETH_00026075	1.1	5.07	4.89	
ETH_00026080	-84.7	0.15	6.55	
ETH_00026085	2.7	7.15	5.7	
ETH_00026090	24.3	9.2	4.59	
ETH_00026095	3.9	2.19	0.21	
ETH_00026100	1	0	0	
ETH_00026105	1	0	0	
ETH_00026110	-1.9	0	0.92	
ETH_00026115	-36.2	1.82	6.99	
ETH_00026120	-1.2	1.41	1.71	
ETH_00026125	-3.9	3.74	5.69	
ETH_00026130	107.1	7.34	0.6	
ETH_00026135	-1.1	7.57	7.73	
ETH_00026140	-1	7.71	7.74	
ETH_00026145	-108.3	0.7	7.46	
ETH_00026150	-5.6	2.81	5.29	
ETH_00026155	-31.4	1.03	6	
ETH_00026160	-125.8	0.14	7.12	
ETH_00026165	1	2.97	2.91	
ETH_00026170	9.8	5.99	2.7	
ETH_00026175	-1.1	6.59	6.7	
ETH_00026180	1.3	4.73	4.31	
ETH_00026185	2.8	6.71	5.23	
ETH_00026190	1.9	4.16	3.27	
ETH_00026195	-70.1	1.81	7.94	
ETH_00026200	2.5	3.66	2.36	
ETH_00026205	-8	0.9	3.9	
ETH_00026210	12.7	3.97	0.3	
ETH_00026215	3.6	4.95	3.09	
ETH_00026220	2.8	3.29	1.81	
ETH_00026225	1.8	1.31	0.49	
ETH_00026230	-1.5	2.64	3.23	
ETH_00026235	24.9	5.87	1.23	
ETH_00026240	1.6	0.86	0.22	
ETH_00026245	2	3.02	2.04	
ETH_00026250	-1.5	0.3	0.9	
ETH_00026255	1.6	1.21	0.53	
ETH_00026260	2.4	5.7	4.42	
ETH_00026265	3	6.42	4.83	
ETH_00026270	6	8.03	5.44	
ETH_00026275	1.2	0.47	0.23	
ETH_00026280	1.2	4.87	4.63	
ETH_00026285	-12.4	2.56	6.2	
ETH_00026290	-1.4	0.05	0.54	
ETH_00026295	-2.2	0.3	1.46	
ETH_00026300	1	0	0	
ETH_00026305	1	0	0	
ETH_00026310	-238.1	0.64	8.54	
ETH_00026315	1.4	0.96	0.48	
ETH_00026320	4.8	2.4	0.13	
ETH_00026325	2.7	4.41	2.96	
ETH_00026330	1.6	3.62	2.94	
ETH_00026335	-4.7	1.47	3.7	
ETH_00026340	10.9	5.57	2.12	
ETH_00026345	-1.8	0.17	1.05	
ETH_00026350	1.2	0.93	0.67	
ETH_00026355	1.3	1.07	0.68	
ETH_00026360	-2.5	3.65	4.96	
ETH_00026365	-8.7	1.79	4.9	
ETH_00026370	1.9	5.87	4.94	
ETH_00026375	3	2.32	0.75	
ETH_00026380	14.6	5.64	1.77	
ETH_00026385	-27	0.55	5.31	
ETH_00026390	9.2	4.01	0.81	
ETH_00026395	-3.9	5.07	7.05	
ETH_00026400	-3.3	3.29	5.04	
ETH_00026405	1.1	3.18	3.04	
ETH_00026410	5.7	2.79	0.29	
ETH_00026415	-10.3	2.38	5.74	
ETH_00026420	-1.1	0.55	0.71	
ETH_00026425	-2.3	5.28	6.5	
ETH_00026430	-11.4	2.05	5.56	
ETH_00026435	-1.4	0.17	0.61	
ETH_00026440	-1.2	0.59	0.85	
ETH_00026445	2.2	4.9	3.75	
ETH_00026450	5	7.4	5.08	
ETH_00026455	7.5	3.14	0.24	
ETH_00026460	1.6	0.68	0.05	
ETH_00026465	3.1	1.8	0.16	
ETH_00026470	2.7	3.5	2.05	
ETH_00026475	-10.9	3.53	6.98	
ETH_00026480	-1.9	0.38	1.28	
ETH_00026485	-8.2	0.46	3.49	
ETH_00026490	-17	0.78	4.87	
ETH_00026495	567.9	9.99	0.84	
ETH_00026500	107.8	7.06	0.31	
ETH_00026505	1.5	0.76	0.19	
ETH_00026510	1.5	4.7	4.13	
ETH_00026515	2	4.06	3.08	
ETH_00026520	21.5	6.92	2.49	
ETH_00026525	1.2	1.45	1.24	
ETH_00026530	1.8	1.24	0.4	
ETH_00026535	1.7	0.93	0.21	
ETH_00026540	-3.3	7.28	9	
ETH_00026545	-1.1	3.86	3.99	
ETH_00026550	-1.5	0.7	1.32	
ETH_00026555	-3	6.06	7.67	
ETH_00026560	1.7	6.14	5.38	
ETH_00026565	9.4	7.11	3.88	
ETH_00026570	1.5	6.62	6.03	
ETH_00026575	8	5.77	2.77	
ETH_00026580	-1.1	0.38	0.48	
ETH_00026585	-11.7	1.52	5.08	
ETH_00026590	-1.2	4.27	4.54	
ETH_00026595	3.8	5.34	3.41	
ETH_00026600	1.9	5.63	4.68	
ETH_00026605	-12.6	5.18	8.84	
ETH_00026610	-2.5	0.87	2.22	
ETH_00026615	5.4	2.92	0.48	
ETH_00026620	1.1	0.19	0.1	
ETH_00026625	2209.9	12.47	1.36	
ETH_00026630	207.6	8.47	0.77	
ETH_00026635	12.8	5.87	2.19	
ETH_00026640	2.9	4.33	2.79	
ETH_00026645	1.7	3.91	3.15	
ETH_00026650	-1.7	1.65	2.4	
ETH_00026655	5	7.39	5.07	
ETH_00026660	-35.3	2.99	8.14	
ETH_00026665	18.4	6.04	1.83	
ETH_00026670	-3.6	4.18	6.04	
ETH_00026675	-1.1	6.13	6.26	
ETH_00026680	2.5	6.11	4.78	
ETH_00026685	2.4	5.34	4.08	
ETH_00026690	1.9	4.09	3.17	
ETH_00026695	-1.4	4.62	5.11	
ETH_00026700	-1.3	3.45	3.78	
ETH_00026705	1.5	6.37	5.8	
ETH_00026710	-10.1	3.42	6.76	
ETH_00026715	28.9	5.98	1.13	
ETH_00026720	744.3	11.1	1.56	
ETH_00026725	-13.2	0.75	4.47	
ETH_00026730	1.5	1.23	0.66	
ETH_00026735	-1	2.55	2.61	
ETH_00026740	1.1	2.28	2.11	
ETH_00026745	-1.1	4.31	4.42	
ETH_00026750	-3.4	1.29	3.06	
ETH_00026755	-1.1	0.33	0.44	
ETH_00026760	2	1.01	0	
ETH_00026765	1	0.2	0.16	
ETH_00026770	2.7	7.22	5.81	
ETH_00026775	1.3	4.6	4.26	
ETH_00026780	2.5	3.09	1.79	
ETH_00026785	1.1	0.44	0.36	
ETH_00026790	1	1	0.94	
ETH_00026795	-79.4	0.75	7.06	
ETH_00026800	-2.4	2.38	3.66	
ETH_00026805	-9.2	0.2	3.4	
ETH_00026810	-6.5	0.64	3.34	
ETH_00026815	-7.4	0	2.89	
ETH_00026820	-1.2	0	0.24	
ETH_00026825	-1	0.31	0.37	
ETH_00026830	67.5	9.91	3.83	
ETH_00026835	-13.2	3.07	6.79	
ETH_00026840	-5.6	0.34	2.81	
ETH_00026845	1	0.23	0.18	
ETH_00026850	-1.8	0	0.81	
ETH_00026855	-1.1	0.11	0.27	
ETH_00026860	-40.5	0	5.34	
ETH_00026865	-15	0.63	4.53	
ETH_00026870	-16.6	2.78	6.84	
ETH_00026875	-1.9	5.33	6.24	
ETH_00026880	1.2	5.38	5.08	
ETH_00026885	14.9	5.7	1.8	
ETH_00026890	-5	5.94	8.27	
ETH_00026895	5.9	5.37	2.81	
ETH_00026900	17.8	4.51	0.36	
ETH_00026905	4.3	2.16	0.05	
ETH_00026910	-1.3	6.08	6.51	
ETH_00026915	2.1	3.88	2.81	
ETH_00026920	-4.6	4.84	7.03	
ETH_00026925	1	6.37	6.31	
ETH_00026930	3.5	4.3	2.51	
ETH_00026935	-160.2	0.13	7.45	
ETH_00026940	-1	0	0.05	
ETH_00026945	-3.2	0.07	1.76	
ETH_00026950	-4.3	0.16	2.25	
ETH_00026955	47.1	5.64	0.08	
ETH_00026960	-73.2	0.22	6.42	
ETH_00026965	-14.6	4.99	8.85	
ETH_00026970	19.2	5.72	1.45	
ETH_00026975	-21.3	0.15	4.56	
ETH_00026980	3.4	9.92	8.14	
ETH_00026985	9.9	4.65	1.35	
ETH_00026990	2.9	5.22	3.68	
ETH_00026995	1.8	5.21	4.37	
ETH_00027000	3.3	4.79	3.09	
ETH_00027005	1.9	4.69	3.73	
ETH_00027010	47.8	7.65	2.07	
ETH_00027015	4.2	3.97	1.89	
ETH_00027020	4.6	5.71	3.5	
ETH_00027025	1	4.85	4.83	
ETH_00027030	1.7	4.38	3.65	
ETH_00027035	-1.5	5.63	6.22	
ETH_00027040	2	4.33	3.34	
ETH_00027045	3.6	2.55	0.71	
ETH_00027050	1.3	5.61	5.18	
ETH_00027055	-11.9	0.12	3.69	
ETH_00027060	-1.7	4	4.79	
ETH_00027080	1.2	0.29	0.08	
ETH_00027085	1.3	0.56	0.22	
ETH_00027090	2.1	1.26	0.16	
ETH_00027095	-13.8	0.06	3.85	
ETH_00027100	-5.7	2.65	5.15	
ETH_00027105	-4.3	0.53	2.63	
ETH_00027110	-4.4	1.95	4.11	
ETH_00027115	1.1	0.29	0.22	
ETH_00027120	3.1	2.24	0.59	
ETH_00027125	-1.3	0.51	0.88	
ETH_00027130	-1.1	0.72	0.85	
ETH_00027135	40.2	5.99	0.66	
ETH_00027140	-21.2	5.16	9.57	
ETH_00027145	-5.7	0.73	3.24	
ETH_00027150	-1	5.43	5.49	
ETH_00027155	14.9	7.43	3.54	
ETH_00027160	-3.4	2.01	3.8	
ETH_00027165	-9.5	2.26	5.5	
ETH_00027170	-29.1	1.31	6.18	
ETH_00027175	-1.1	0.17	0.33	
ETH_00027180	-1.4	0	0.45	
ETH_00027185	-12.3	1.18	4.81	
ETH_00027190	-8.4	0.73	3.79	
ETH_00027195	3.9	4.54	2.56	
ETH_00027200	20.4	5.86	1.51	
ETH_00027205	18.7	5.78	1.56	
ETH_00027210	2.2	1.45	0.31	
ETH_00027215	-10.4	4.45	7.83	
ETH_00027220	-1	0	0.03	
ETH_00027225	1	0	0	
ETH_00027230	-1.1	0	0.09	
ETH_00027235	1	0	0	
ETH_00027240	-2.4	0.03	1.3	
ETH_00027245	-2.4	0	1.28	
ETH_00027250	1.4	0.53	0	
ETH_00027255	19	4.5	0.25	
ETH_00027260	99.4	7.51	0.87	
ETH_00027265	332.8	9.52	1.14	
ETH_00027270	12.6	4.76	1.1	
ETH_00027275	1.5	1.05	0.46	
ETH_00027280	2.1	1.65	0.58	
ETH_00027285	1.8	1.88	1.06	
ETH_00027290	-18.2	3.43	7.62	
ETH_00027295	38.3	7.1	1.84	
ETH_00027300	-20.2	0.16	4.5	
ETH_00027305	13.1	8.06	4.34	
ETH_00027310	-3.1	0.61	2.22	
ETH_00027315	-2.9	0.76	2.3	
ETH_00027320	9.9	3.84	0.53	
ETH_00027325	-1.1	0.16	0.31	
ETH_00027330	-1.5	6.73	7.36	
ETH_00027335	-5.2	2.21	4.59	
ETH_00027340	1	4.49	4.48	
ETH_00027345	-1.6	2.55	3.21	
ETH_00027350	-1.2	0	0.28	
ETH_00027355	-2	0.04	1.06	
ETH_00027360	1.2	6.73	6.47	
ETH_00027365	-1.9	0.1	1.04	
ETH_00027370	1.2	5.61	5.4	
ETH_00027375	18.3	7.75	3.56	
ETH_00027380	384.5	9.33	0.74	
ETH_00027385	4.1	9.26	7.23	
ETH_00027390	2.2	9.48	8.31	
ETH_00027395	-3.9	4.62	6.6	
ETH_00027400	-1.2	0	0.27	
ETH_00027405	-32	0	5	
ETH_00027410	-29.7	3.1	8	
ETH_00027415	1.3	0.37	0.03	
ETH_00027420	5.3	10.73	8.32	
ETH_00027425	1	0	0	
ETH_00027430	3.5	5.68	3.88	
ETH_00027435	7.4	4.71	1.82	
ETH_00027440	-1	0.1	0.15	
ETH_00027445	5.3	5.58	3.18	
ETH_00027450	1.4	0.48	0.03	
ETH_00027455	-1	0.35	0.4	
ETH_00027460	-1.2	0.77	1.08	
ETH_00027465	1.6	4.53	3.84	
ETH_00027470	-1.4	0	0.51	
ETH_00027475	-1	0	0.01	
ETH_00027480	-105.5	0.16	6.88	
ETH_00027485	-2.2	3.66	4.8	
ETH_00027490	-70.5	0.33	6.47	
